"SWF_RID_SWIFT_BANK","SWF_CDE_SWIFT_BIC","SWF_NME_FULL","SWF_IND_ACTIVE","SWF_IND_MAY_DEACT","SWF_UID_REC_CREATE","SWF_UID_REC_UPDATE","SWF_TSP_REC_CREATE","SWF_TSP_REC_UPDATE","SWF_IND_HOST_BANK","SWF_TXT_BRN_INFO"
"41638939","ANZBTWTP    ","AUSTRALIA - NEW ZEALAND BANKING","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:06","2005-08-04 12:08:06","N",""
"41638945","ANZBVNVX    ","AUSTRALIA - NEW ZEALAND BANKING GRP","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:06","2005-08-04 12:08:06","N",""
"41638951","ANZBWSWW    ","ANZ BANK (SAMOA) LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:07","2005-08-04 12:08:07","N",""
"41638957","AOLBNL2A    ","DEXIA BANK NEDERLAND N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:07","2005-08-04 12:08:07","N",""
"41638963","AOMBJPJT    ","AOMORI BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:07","2005-08-04 12:08:07","N",""
"41638970","APBKTWTH    ","FUHWA COMMERCIAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:07","2005-08-04 12:08:07","N",""
"41638976","APDEVAV1    ","AMMINISTRAZIONE DEL PATRIMONIO","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:07","2005-08-04 12:08:07","N",""
"41638982","APSBMTMT    ","APS BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:07","2005-08-04 12:08:07","N",""
"41638990","APULIT3B    ","BANCAPULIA S.P.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:07","2005-08-04 12:08:07","N",""
"41638996","ARABAEADABC ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:08","2005-08-04 12:08:08","N",""
"41639002","ARABATWW    ","ARAB BANK (AUSTRIA) A.G.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:08","2005-08-04 12:08:08","N",""
"41639008","ARABAU2S    ","ARAB AUSTRALIA LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:08","2005-08-04 12:08:08","N",""
"41639015","ARABBHBM    ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:08","2005-08-04 12:08:08","N",""
"41639021","ARABBHBMMAN ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:08","2005-08-04 12:08:08","N",""
"41639027","ARABCY2N    ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:08","2005-08-04 12:08:08","N",""
"41639033","ARABDEFF    ","ARAB BANK AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:08","2005-08-04 12:08:08","N",""
"41639040","ARABEGCX    ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:08","2005-08-04 12:08:08","N",""
"41639047","ARABESMM    ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:09","2005-08-04 12:08:09","N",""
"41639053","ARABFRPP    ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:09","2005-08-04 12:08:09","N",""
"41639059","ARABGB2L    ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:09","2005-08-04 12:08:09","N",""
"41639065","ARABITRR    ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:09","2005-08-04 12:08:09","N",""
"41639071","ARABJOAX100 ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:09","2005-08-04 12:08:09","N",""
"41639077","ARABKYKX    ","ARAB BANK PLC.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:09","2005-08-04 12:08:09","N",""
"41639083","ARABLBBX    ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:09","2005-08-04 12:08:09","N",""
"41639089","ARABMAMC    ","ARAB BANK MAROC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:10","2005-08-04 12:08:10","N",""
"41639189","ARABPS22    ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:10","2005-08-04 12:08:10","N",""
"41639196","ARABQAQA    ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:10","2005-08-04 12:08:10","N",""
"41639202","ARABSGSG    ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:10","2005-08-04 12:08:10","N",""
"41639208","ARABYESA    ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:10","2005-08-04 12:08:10","N",""
"41639215","ARABYESAYBC ","ARAB BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:10","2005-08-04 12:08:10","N",""
"41639221","ARAIAEADAUH ","ARAB AFRICAN INTL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:10","2005-08-04 12:08:10","N",""
"41639227","ARAIEGCX    ","ARAB AFRICAN INTERNATIONAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:11","2005-08-04 12:08:11","N",""
"41639234","ARBAIT33    ","BANCA POPOLARE DELL ETRURIA E","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:11","2005-08-04 12:08:11","N",""
"41639240","ARBKMYKL    ","AMBANK BERHAD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:11","2005-08-04 12:08:11","N",""
"41639247","ARBLFRPP    ","BANQUE FRANCO ROUMAINE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:11","2005-08-04 12:08:11","N",""
"41639254","ARBLGB2L    ","ANGLO-ROMANIAN BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:11","2005-08-04 12:08:11","N",""
"41639260","ARBSCHZZ    ","ARAB BANK SWITZERLAND","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:11","2005-08-04 12:08:11","N",""
"41639266","ARDEAM22    ","ARMENIAN DEVELOPMENT BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:11","2005-08-04 12:08:11","N",""
"41639272","AREBESMM    ","BANCO ARABE ESPANOL S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:12","2005-08-04 12:08:12","N",""
"41639278","ARECAM22    ","ARMECONOMBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:12","2005-08-04 12:08:12","N",""
"41639285","ARIBEGCX    ","ARAB INTERNATIONAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:12","2005-08-04 12:08:12","N",""
"41639291","ARJBFRP1    ","BANQUE ARJIL","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:12","2005-08-04 12:08:12","N",""
"41639297","ARLBEGCA    ","EGYPTIAN ARAB LAND BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:12","2005-08-04 12:08:12","N",""
"41639305","ARLBJOAM    ","ARAB LAND BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:12","2005-08-04 12:08:12","N",""
"41639311","ARLBPS22    ","ARAB LAND BANK (P.A.)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:12","2005-08-04 12:08:12","N",""
"41639317","ARMCAM22    ","ARMCOMMUNICATION BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:13","2005-08-04 12:08:13","N",""
"41639323","ARMIAM22    ","ARMENIAN IMPEXBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:13","2005-08-04 12:08:13","N",""
"41639329","ARMJAM22    ","ARMSAVINGSBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:13","2005-08-04 12:08:13","N",""
"41639335","ARNBGB2L    ","ARAB NATIONAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:13","2005-08-04 12:08:13","N",""
"41639343","ARNBSARI    ","ARAB NATIONAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:13","2005-08-04 12:08:13","N",""
"41639351","ARNECH22    ","BANCA ARNER S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:13","2005-08-04 12:08:13","N",""
"41639358","ARNKIDJ1    ","BANK ARTA NIAGA KENCANA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:13","2005-08-04 12:08:13","N",""
"41639363","ARPAFR21    ","ARCA BANQUE DU PAYS BASQUE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:13","2005-08-04 12:08:13","N",""
"41639369","ARRSRU2K    ","AK BARS BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:14","2005-08-04 12:08:14","N",""
"41639375","ARSAUS31    ","ARTISANS SAVINGS BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:14","2005-08-04 12:08:14","N",""
"41639381","ARTAIDJ1    ","BANK ARTA PRIMA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:14","2005-08-04 12:08:14","N",""
"41639387","ARTEBEBB    ","ARTESIA BANKING CORPORATION NV SA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:14","2005-08-04 12:08:14","N",""
"41639393","ARTENL2A    ","BANQUE ARTESIA NEDERLAND N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:14","2005-08-04 12:08:14","N",""
"41639399","ARTGIDJA    ","PT. BANK ARTHA GRAHA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:14","2005-08-04 12:08:14","N",""
"41639406","ARTIITM2    ","CREDITO ARTIGIANO","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:14","2005-08-04 12:08:14","N",""
"41639412","ARUBAWAX    ","ARUBA BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:15","2005-08-04 12:08:15","N",""
"41639421","ARZBCHZ1    ","ARZI BANK A G","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:15","2005-08-04 12:08:15","N",""
"41639426","ASBBNZ2A    ","ASB BANK LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:15","2005-08-04 12:08:15","N",""
"41639432","ASBKUZ22    ","ASAKA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:15","2005-08-04 12:08:15","N",""
"41639438","ASBNTR21    ","ASBANK LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:15","2005-08-04 12:08:15","N",""
"41639444","ASCBVNVX    ","ASIA COMMERCIAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:15","2005-08-04 12:08:15","N",""
"41639452","ASCMPKKA    ","ASKARI COMMERCIAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:15","2005-08-04 12:08:15","N",""
"41639458","ASDBPHMM    ","ASIAN DEVELOPMENT BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:15","2005-08-04 12:08:15","N",""
"41639464","ASDVPHM1    ","ASIATRUST DEVELOPMENT BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:16","2005-08-04 12:08:16","N",""
"41639470","ASFAGB21    ","ASAHI FINANCE (U.K.) LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:16","2005-08-04 12:08:16","N",""
"41639476","ASFLHKH1    ","ASHIKAGA FINANCE HKLTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:16","2005-08-04 12:08:16","N",""
"41639482","ASHBAM22    ","ARDSHINBANK JOINT STOCK COMMERCIAL","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:16","2005-08-04 12:08:16","N",""
"41639488","ASIJRUMM    ","ASIA-INVEST BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:16","2005-08-04 12:08:16","N",""
"41639495","ASIKGB21    ","ASHIKAGA BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:16","2005-08-04 12:08:16","N",""
"41639501","ASIKJPJT    ","THE ASHIKAGA BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:16","2005-08-04 12:08:16","N",""
"41639508","ASKBJPJT    ","THE ASAHI SHINKIN BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:17","2005-08-04 12:08:17","N",""
"41639515","ASLDHKH1    ","BANC OF AMERICA SECURITIES ASIA LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:17","2005-08-04 12:08:17","N",""
"41639520","ASPBGRAA    ","ASPIS MORTGAGE BANK SA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:17","2005-08-04 12:08:17","N",""
"41639527","ASPKAT2L    ","ALLGEMEINE SPARKASSE OBEROSTERREICH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:17","2005-08-04 12:08:17","N",""
"41639533","ASXEHKH1    ","KEXIM ASIA LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:17","2005-08-04 12:08:17","N",""
"41639539","ASYATRIS    ","ASYA FINANCE HOUSE A.S.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:17","2005-08-04 12:08:17","N",""
"41639545","ATAACSBG    ","ATLAS BANKA A.D.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:08:17","2005-08-04 12:08:17","N",""
"41636004","AAACKWKW    ","AL MUZAINI EXCHANGE CO","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:22","2005-08-04 12:07:22","N",""
"41636043","AAALSARI    ","SAUDI HOLLANDI BANK TREASURY","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:22","2005-08-04 12:07:22","N",""
"41636050","AABAFI22    ","BANK OF ALAND LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:23","2005-08-04 12:07:23","N",""
"41636056","AACSDE33    ","STADTSPARKASSE AACHEN","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:23","2005-08-04 12:07:23","N",""
"41636063","AARBDE5W    ","AAREAL BANK AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:23","2005-08-04 12:07:23","N",""
"41636069","AASIUS33PRM ","ABN AMRO INCORPORATED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:23","2005-08-04 12:07:23","N",""
"41636075","AASPNO22    ","SPAREBANKEN SOR","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:23","2005-08-04 12:07:23","N",""
"41636083","ABAAKHPP    ","ADVANCED BANK OF ASIA LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:23","2005-08-04 12:07:23","N",""
"41636089","ABAGATWW    ","ADRIA BANK AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:23","2005-08-04 12:07:23","N",""
"41636096","ABANSI2X    ","ABANKA D.D.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:24","2005-08-04 12:07:24","N",""
"41636102","ABBLBDDH    ","ARAB BANGLADESH BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:24","2005-08-04 12:07:24","N",""
"41636108","ABBLINBB    ","ARAB BANGLADESH BANK LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:24","2005-08-04 12:07:24","N",""
"41636115","ABBSLBBE    ","ALLIED BANK SAL","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:24","2005-08-04 12:07:24","N",""
"41636121","ABCADEFF    ","ARAB BANKING CORP DAUS-CO GMBH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:24","2005-08-04 12:07:24","N",""
"41636128","ABCEGB2L    ","ABC INTERNATIONAL BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:24","2005-08-04 12:07:24","N",""
"41636134","ABCHHKHH    ","ALLIED BANKING CORP (HONG KONG)LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:24","2005-08-04 12:07:24","N",""
"41636142","ABCIBHBM    ","ABC ISLAMIC BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:25","2005-08-04 12:07:25","N",""
"41636148","ABCJJOAM    ","ARAB BANKING CORP","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:25","2005-08-04 12:07:25","N",""
"41636154","ABCLKENA    ","AFRICAN BANKING CORPORATION LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:25","2005-08-04 12:07:25","N",""
"41636160","ABCMGB21    ","ALLIED BANKING CORPORATION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:25","2005-08-04 12:07:25","N",""
"41636166","ABCMPHMM    ","ALLIED BANKING CORPORATION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:25","2005-08-04 12:07:25","N",""
"41636173","ABCOBHBM    ","ARAB BANKING CORPORATION-(ABC)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:25","2005-08-04 12:07:25","N",""
"41636179","ABCODZAL    ","ARAB BANKING CORPORATION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:25","2005-08-04 12:07:25","N",""
"41636185","ABCOFRPP    ","ABC INTERNATIONAL BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:25","2005-08-04 12:07:25","N",""
"41636191","ABCOITMM    ","ABC INTERNATIONAL BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:26","2005-08-04 12:07:26","N",""
"41636198","ABCOTNTT    ","ARAB BANKING CORPORATION","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:26","2005-08-04 12:07:26","N",""
"41636205","ABDBTRIS    ","BNP-AK-DRESDNER BANK A.S.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:26","2005-08-04 12:07:26","N",""
"41636210","ABDIAEAD    ","ABU DHABI ISLAMIC BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:26","2005-08-04 12:07:26","N",""
"41636216","ABGRDEFF    ","AGRICULTURAL BANK OF GREECE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:26","2005-08-04 12:07:26","N",""
"41636223","ABGRGRAA    ","AGRICULTURAL BANK OF GREECE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:26","2005-08-04 12:07:26","N",""
"41636229","ABIBBHBM    ","AL BARAKA ISLAMIC BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:26","2005-08-04 12:07:26","N",""
"41636235","ABINAEAA    ","ARAB BK FOR INV. - FOREIGN TRADE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:27","2005-08-04 12:07:27","N",""
"41636241","ABIUUGKA    ","ALLIED BANK INTERNATIONAL","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:27","2005-08-04 12:07:27","N",""
"41636247","ABKKAEAD    ","ALAHLI BANK OF KUWAIT (K.S.C.)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:27","2005-08-04 12:07:27","N",""
"41636274","ABKKKWKW    ","ALAHLI BANK OF KUWAIT","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:27","2005-08-04 12:07:27","N",""
"41636289","ABKLCY2N    ","ALPHA BANK LTD NICOSIA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:27","2005-08-04 12:07:27","N",""
"41636300","ABKZKZKX    ","BANK TURANALEM","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:27","2005-08-04 12:07:27","N",""
"41636311","ABLEUS33    ","NATEXIS BLEICHROEDER INC.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:27","2005-08-04 12:07:27","N",""
"41636323","ABLTBY22    ","ABSOLUT BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:28","2005-08-04 12:07:28","N",""
"41636335","ABMZMZMA    ","BANCO AUSTRAL SARL","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:28","2005-08-04 12:07:28","N",""
"41636346","ABNAAEAD    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:28","2005-08-04 12:07:28","N",""
"41636357","ABNAANCU    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:28","2005-08-04 12:07:28","N",""
"41636367","ABNAARBA    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:28","2005-08-04 12:07:28","N",""
"41636386","ABNAATWW    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:28","2005-08-04 12:07:28","N",""
"41636409","ABNAAU2S    ","ABN AMRO AUSTRALIA LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:28","2005-08-04 12:07:28","N",""
"41636429","ABNAAU2SOBU ","ABN AMRO AUSTRALIA LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:29","2005-08-04 12:07:29","N",""
"41636451","ABNABEBR    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:29","2005-08-04 12:07:29","N",""
"41636475","ABNABEBRANT ","ABN AMRO BANK (BELGIUM) N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:29","2005-08-04 12:07:29","N",""
"41636494","ABNABRSP    ","BANCO ABN AMRO REAL S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:29","2005-08-04 12:07:29","N",""
"41636515","ABNACATT    ","ABN AMRO CANADA LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:29","2005-08-04 12:07:29","N",""
"41636536","ABNACHZ8ZRH ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:29","2005-08-04 12:07:29","N",""
"41636553","ABNACHZZ    ","ABN AMRO BANK (SWITZERLAND)AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:29","2005-08-04 12:07:29","N",""
"41636579","ABNACLRM    ","ABN AMRO BANK (CHILE)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:30","2005-08-04 12:07:30","N",""
"41636592","ABNACNSH    ","ABN AMRO BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:30","2005-08-04 12:07:30","N",""
"41636606","ABNACNSHBJG ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:30","2005-08-04 12:07:30","N",""
"41636620","ABNACNSHSZN ","ABN AMRO BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:30","2005-08-04 12:07:30","N",""
"41636633","ABNACOBB    ","ABN AMRO BANK COLOMBIA SA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:30","2005-08-04 12:07:30","N",""
"41636646","ABNACZPP    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:30","2005-08-04 12:07:30","N",""
"41636659","ABNADEFFFRA ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:30","2005-08-04 12:07:30","N",""
"41636674","ABNADKKK    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:30","2005-08-04 12:07:30","N",""
"41636688","ABNAESMMMAD ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:31","2005-08-04 12:07:31","N",""
"41636704","ABNAFRPP    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:31","2005-08-04 12:07:31","N",""
"41636717","ABNAGB2L    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:31","2005-08-04 12:07:31","N",""
"41636732","ABNAGIGI    ","ABN AMRO BANK (GIBRALTAR) LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:31","2005-08-04 12:07:31","N",""
"41636739","ABNAGRAP    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:31","2005-08-04 12:07:31","N",""
"41636786","ABNAHKHH    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:31","2005-08-04 12:07:31","N",""
"41636792","ABNAHKHHAAA ","ABN AMRO BANK N.V. HONG KONG BRANCH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:31","2005-08-04 12:07:31","N",""
"41636799","ABNAIDJA    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:32","2005-08-04 12:07:32","N",""
"41636805","ABNAIE2D    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:32","2005-08-04 12:07:32","N",""
"41636812","ABNAINBB    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:32","2005-08-04 12:07:32","N",""
"41636820","ABNAINBBCAL ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:32","2005-08-04 12:07:32","N",""
"41636827","ABNAINBBPUN ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:32","2005-08-04 12:07:32","N",""
"41636833","ABNAITMM    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:32","2005-08-04 12:07:32","N",""
"41636840","ABNAJESH    ","ABN AMRO BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:32","2005-08-04 12:07:32","N",""
"41636846","ABNAJPJT    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:32","2005-08-04 12:07:32","N",""
"41636852","ABNAKRSE    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:33","2005-08-04 12:07:33","N",""
"41636858","ABNAKZKX    ","ABN AMRO BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:33","2005-08-04 12:07:33","N",""
"41636864","ABNALULL    ","ABN AMRO BANK (LUXEMBOURG) S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:33","2005-08-04 12:07:33","N",""
"41636870","ABNAMCMX    ","ABN AMRO BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:33","2005-08-04 12:07:33","N",""
"41636877","ABNAMYKL    ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:33","2005-08-04 12:07:33","N",""
"41636967","ABNAMYKLLAB ","ABN AMRO BANK N.V.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:33","2005-08-04 12:07:33","N",""
"41644981","BKAWLBBE    ","BANK OF KUWAIT - THE ARAB WORLD SAL","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:09:35","2005-08-04 12:09:35","N",""
"41638373","AKBKGB2L    ","SABANCI BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:07:55","2005-08-04 12:07:55","N",""
