"GA1_TID_TABLE_ID","GA1_CDE_FKEY1","GA1_CDE_FKEY2","GA1_IND_ACTIVE","GA1_IND_MAY_DEACT","GA1_TSP_REC_CREATE","GA1_TSP_REC_UPDATE","GA1_UID_REC_CREATE","GA1_UID_REC_UPDATE","GA1_AMT_AMOUNT1","GA1_CDE_FKEY3","GA1_CDE_FKEY4","GA1_CDE_FKEY5","GA1_CDE_FKEY6"
"ONB","ZTIBO","6M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","ZTIBO","1Y   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","FED  ","UNKN ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","GBLIB","1W   ","N","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","HIBOR","1W   ","N","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","HIBOR","2W   ","N","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","JIBAR","1M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","JIBAR","3M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","JIBAR","6M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","JIBAR","9M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","JIBAR","1Y   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","JIBOR","1W   ","N","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","JIBOR","1M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","JIBOR","3M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","JIBOR","6M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","JIBOR","1Y   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","EURLI","1D   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","EURLI","1W   ","N","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","EURLI","1M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","EURLI","2M   ","Y","Y","2019-04-05 11:20:44","2019-04-05 11:20:44","LS2BATCH","LS2BATCH","","","","",""
"ONB","PRIBO","14D  ","Y","Y","2019-04-05 11:21:04","2019-04-05 11:21:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","STIBO","14D  ","N","Y","2019-04-05 11:21:04","2019-04-05 11:21:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","CDOR ","12M  ","Y","Y","2019-04-05 11:21:09","2019-04-05 11:21:09","LS2BATCH","LS2BATCH","","","","",""
"ONB","EURLI","12M  ","Y","Y","2019-04-05 11:21:10","2019-04-05 11:21:10","LS2BATCH","LS2BATCH","","","","",""
"ONB","STIBO","7D   ","Y","Y","2019-04-05 11:21:10","2019-04-05 11:21:10","LS2BATCH","LS2BATCH","","","","",""
"TSB","SPWUL","_ANY_","Y","Y","2019-08-02 07:38:05","2019-08-02 07:38:05","JFERNAND","JFERNAND","5","Y    ","SPWUL","",""
"OPB","RMGR ","RMGR ","Y","Y","2019-08-29 08:02:32","2019-08-29 08:02:32","ADM_DARR","ADM_DARR","","","","",""
"ONB","RMGR ","1M   ","Y","Y","2019-08-29 08:04:05","2019-08-29 08:04:05","ADM_DARR","ADM_DARR","","","","",""
"IBD","CB022","N    ","Y","N","2020-01-20 20:34:15","2020-01-20 20:34:15","LS2USER ","LS2USER ","","","","",""
"IBD","CB001","N    ","Y","N","2020-01-20 20:34:15","2020-01-20 20:34:15","LS2USER ","LS2USER ","","","","",""
"ONB","JPYLI","1W   ","N","Y","2019-04-05 10:35:03","2019-04-05 10:35:03","LS2BATCH","LS2BATCH","","","","",""
"ONB","JPYLI","1M   ","Y","Y","2019-04-05 10:35:03","2019-04-05 10:35:03","LS2BATCH","LS2BATCH","","","","",""
"ONB","JPYLI","2M   ","Y","Y","2019-04-05 10:35:03","2019-04-05 10:35:03","LS2BATCH","LS2BATCH","","","","",""
"ONB","JPYLI","3M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","JPYLI","6M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","JPYLI","1Y   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","LMIR ","UNKN ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","PRIBO","1W   ","N","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","PRIBO","2W   ","N","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","PRIBO","1M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","PRIBO","2M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","PRIBO","3M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","PRIBO","6M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","PRIBO","9M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","PRIBO","1Y   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","PRIME","UNKN ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","SORSG","1D   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","SORSG","1M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","SORSG","2M   ","N","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","SORSG","3M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"ONB","SORSG","6M   ","Y","Y","2019-04-05 10:35:04","2019-04-05 10:35:04","LS2BATCH","LS2BATCH","","","","",""
"PAB","HFIEU","CG852","Y","Y","2020-01-30 05:38:23","2020-01-30 06:20:26","BRIANMOK","BRIANMOK","","","","",""
"PAB","INEUR","CG852","Y","Y","2020-01-30 05:38:50","2020-01-30 06:20:31","BRIANMOK","BRIANMOK","","","","",""
"DPP","GLB  ","EUOPS","Y","Y","2020-01-29 01:31:46","2020-01-29 01:31:46","BRIANMOK","BRIANMOK","","","","",""
"TSB","WSS  ","_ANY_","Y","Y","2020-08-18 18:23:42","2020-08-18 18:23:42","CMARTILL","CMARTILL","5","Y    ","WSS  ","",""
"PAB","HFGBP","CB141","Y","Y","2020-11-04 13:31:07","2020-11-04 13:31:07","FOULISTR","FOULISTR","","","","",""
"PAB","INGBP","CB141","Y","Y","2020-11-04 13:31:37","2020-11-04 13:31:37","FOULISTR","FOULISTR","","","","",""
"ONB","BBSW ","21D  ","N","Y","2020-10-09 12:21:31","2020-10-09 13:18:59","JCUSR01 ","JCUSR01 ","","","","",""
"DPP","GLB  ","LDNPA","Y","Y","2020-11-04 10:31:24","2020-11-04 10:31:24","FOULISTR","FOULISTR","","","","",""
