GB2_CDE_CODE,GB2_CDE_FKEY1,GB2_CDE_FKEY2,GB2_CDE_FKEY3,GB2_CDE_FKEY4,GB2_IND_ACTIVE,GB2_IND_MAY_DEACT,GB2_IND_OPTIONAL_1,GB2_IND_OPTIONAL_2,GB2_IND_OPTIONAL_3,GB2_IND_OPTIONAL_4,GB2_IND_OPTIONAL_5,GB2_IND_OPTIONAL_6,GB2_IND_OPTIONAL_7,GB2_IND_OPTIONAL_8,GB2_IND_OPTIONAL_9,GB2_IND_OPTIONL_10,GB2_IND_OPTIONL_11,GB2_IND_OPTIONL_12,GB2_NUM_OPTIONAL,GB2_RTO_OPTIONAL,GB2_TID_TABLE_ID,GB2_TSP_REC_CREATE,GB2_TSP_REC_UPDATE,GB2_UID_REC_CREATE,GB2_UID_REC_UPDATE,GB2_DSC_CODE,GB2_TXT_COMMENT,GB2_CDE_FKEY5,GB2_CDE_FKEY6,GB2_RTO_OPTIONAL_2,GB2_PRC_OPTIONAL_1,GB2_CDE_FKEY7,GB2_CDE_FKEY8,GB2_CDE_FKEY9,GB2_CDE_FKEY10,GB2_CDE_FKEY11,GB2_CDE_FKEY12,GB2_RTO_OPTIONAL_3,GB2_IND_OPTIONL_13,GB2_IND_OPTIONL_14,GB2_IND_OPTIONL_15,GB2_AMT_OPTIONAL1,GB2_AMT_OPTIONAL2,GB2_AMT_OPTIONAL3,GB2_AMT_OPTIONAL4,GB2_AMT_OPTIONAL5,GB2_NUM_OPTIONAL1,GB2_NUM_OPTIONAL2,GB2_NUM_OPTIONAL3,GB2_IND_OPTIONL_20,GB2_CDE_FKEY13
"1281 ",RELSD,"FEE  ",,_ANY_,Y,N,,Y,,,,,,,,,,,,,BET,2014-01-13 17:15:55,2014-01-13 17:15:55,LS2BATCH,LS2BATCH,1281,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1282 ",RTEBS,"FEE  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:55,2014-01-13 17:15:55,LS2BATCH,LS2BATCH,1282,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1283 ",RTECH,"FEE  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:55,2014-01-13 17:15:55,LS2BATCH,LS2BATCH,1283,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1284 ",RVPMT,"FEE  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:55,2014-01-13 17:15:55,LS2BATCH,LS2BATCH,1284,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1285 ",APRVD,"FTR  ",,ABFCI,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:55,2014-01-13 17:15:55,LS2BATCH,LS2BATCH,1285,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1286 ","NEW  ","FTR  ",,ABFCI,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:55,2014-01-13 17:15:55,LS2BATCH,LS2BATCH,1286,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1287 ",RELSD,"FTR  ",,ABFCI,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:55,2014-01-13 17:15:55,LS2BATCH,LS2BATCH,1287,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1288 ",APRVD,"FTR  ",,ADJST,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:55,2014-01-13 17:15:55,LS2BATCH,LS2BATCH,1288,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1289 ","NEW  ","FTR  ",,ADJST,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:55,2014-01-13 17:15:55,LS2BATCH,LS2BATCH,1289,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1290 ",RELSD,"FTR  ",,ADJST,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:55,2014-01-13 17:15:55,LS2BATCH,LS2BATCH,1290,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1291 ",APRVD,"FTR  ",,AVADJ,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:55,2014-01-13 17:15:55,LS2BATCH,LS2BATCH,1291,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1292 ","NEW  ","FTR  ",,AVADJ,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:55,2014-01-13 17:15:55,LS2BATCH,LS2BATCH,1292,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"0028 ",,,,,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,,,ELO,2006-10-03 13:33:41,2019-04-03 23:23:06,LS2BATCH,LS2BATCH,Circle Closing Fee Options,851 852,,,,,,,,,,,,N,N,N,,,,,,,,,,
"0029 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:41,2006-10-03 13:33:41,LS2BATCH,LS2BATCH,Split Circle Closing Fees Currency,853,,,,,,,,,,,,,,,,,,,,,,,,
"0030 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:41,2006-10-03 13:33:41,LS2BATCH,LS2BATCH,Dynamic National Language Support,818,,,,,,,,,,,,,,,,,,,,,,,,
BOEAC,,,,,Y,N,,,,,,,,,,,,,0,0,FTT,2001-01-23 18:10:16,2001-01-23 18:10:16,LS2BATCH,LS2BATCH,Bill Of Exchange Acceptance Notice Template,,,,,,,,,,,,,,,,,,,,,,,,,
"0031 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:41,2006-10-03 13:33:41,LS2BATCH,LS2BATCH,Update Facility API Enhancements to Online,839 840,,,,,,,,,,,,,,,,,,,,,,,,
"0032 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:41,2006-10-03 13:33:41,LS2BATCH,LS2BATCH,Interest Rate On Non Loan,866,,,,,,,,,,,,,,,,,,,,,,,,
"0033 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:41,2006-10-03 13:33:41,LS2BATCH,LS2BATCH,Lender Copy,820,,,,,,,,,,,,,,,,,,,,,,,,
"0034 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:41,2006-10-03 13:33:41,LS2BATCH,LS2BATCH,Participation Fee,838,,,,,,,,,,,,,,,,,,,,,,,,
"0035 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:41,2006-10-03 13:33:41,LS2BATCH,LS2BATCH,Reallocate Trade Date Short Positions,754,,,,,,,,,,,,,,,,,,,,,,,,
"0037 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:41,2006-10-03 13:33:41,LS2BATCH,LS2BATCH,Summary By Currency in Deal,837,,,,,,,,,,,,,,,,,,,,,,,,
"0038 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:41,2006-10-03 13:33:41,LS2BATCH,LS2BATCH,Suppress Circle Automatic Return to Pending,835 836,,,,,,,,,,,,,,,,,,,,,,,,
"0039 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:41,2006-10-03 13:33:41,LS2BATCH,LS2BATCH,Alternate End Date Calendars,499,,,,,,,,,,,,,,,,,,,,,,,,
"BENF ",,,,,Y,N,,,,,,,,,,,,,,,CME,2014-01-13 17:16:34,2014-01-13 17:16:34,LS2BATCH,LS2BATCH,Beneficiary,,,,,,,,,,,,,,,,,,,,,,,,,
"CATN ",,,,,Y,N,,,,,,,,,,,,,,,CME,2014-01-13 17:16:34,2014-01-13 17:16:34,LS2BATCH,LS2BATCH,Cautionne,,,,,,,,,,,,,,,,,,,,,,,,,
"BTR  ","GB2  ",,,,Y,N,N,,,,,,,,,,,,,,CTD,2004-07-28 10:05:53,2004-07-28 10:05:53,LS2BATCH,LS2BATCH,Business Transaction,VLS_FAM_GLOBAL2,,,,,,,,,,,,,,,,,,,,,,,,
"BTY  ","GB1  ",,,,Y,N,N,,,,,,,,,,,,,,CTD,2004-07-28 10:05:53,2004-07-28 10:05:53,LS2BATCH,LS2BATCH,Bond Schedule Type,VLS_FAM_GLOBAL1,,,,,,,,,,,,,,,,,,,,,,,,
"CAC  ","CAC  ",,,,Y,N,Y,,,,,,,,,,,,,,CTD,2004-07-28 10:05:53,2004-07-28 10:05:53,LS2BATCH,LS2BATCH,Cash Account,VLS_CASH_ACCOUNT,,,,,,,,,,,,,,,,,,,,,,,,
"2765 ",NEWCU,"FAC  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:16,2014-01-13 17:16:16,LS2BATCH,LS2BATCH,2765,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2766 ","OAS  ","FAC  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:16,2014-01-13 17:16:16,LS2BATCH,LS2BATCH,2766,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2767 ",OATRL,"FAC  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:16,2014-01-13 17:16:16,LS2BATCH,LS2BATCH,2767,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2768 ",OEXDA,"FAC  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:16,2014-01-13 17:16:16,LS2BATCH,LS2BATCH,2768,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2769 ",OEXDC,"FAC  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:16,2014-01-13 17:16:16,LS2BATCH,LS2BATCH,2769,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2770 ",OLSBA,"FAC  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:16,2014-01-13 17:16:16,LS2BATCH,LS2BATCH,2770,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2771 ","OPRC ","FAC  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:16,2014-01-13 17:16:16,LS2BATCH,LS2BATCH,2771,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2772 ",OUPRC,"FAC  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:16,2014-01-13 17:16:16,LS2BATCH,LS2BATCH,2772,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2773 ",PCLTC,"FAC  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:16,2014-01-13 17:16:16,LS2BATCH,LS2BATCH,2773,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2774 ",PMLCH,"FAC  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:16,2014-01-13 17:16:16,LS2BATCH,LS2BATCH,2774,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
PCTUS,"CODE ",,,,Y,N,Y,N,Y,,,,,,,,,,,,OCF,2019-04-04 00:48:49,2019-04-04 00:48:49,"        ",LS2BATCH,Percent of Rate Formula Usage,percentOfRateFormulaUsage,,,,,,,,,,,,,,,,,,,,,,,,
"1695 ","118  ",,,,Y,N,Y,N,,,,,,,,,,,,,UFN,2019-04-04 00:48:49,2019-04-04 00:48:49,"        ",LS2BATCH,Number of Days Past Due and Amounts,numberOfDaysPastDueAndAmounts,,,,,,,,,,,,,,,,,,,,,,,,
"3516 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2019-04-04 00:48:49,2020-11-03 07:22:08,"        ",LS2BATCH,3516 - Past Due And Delinquency,1695 1869,,,,,,,,,,,,,-,,,,,,,,,,,
"FPRL ","CODE ",,,,Y,N,N,,,,,,,,,,,,,,FCF,2019-04-04 00:48:49,2019-04-04 00:48:49,"        ",LS2BATCH,Pricing Rules,pricingRules,,,,,,,,,,,,,,,,,,,,,,,,
LTAMT,,,,,Y,N,,,,,,,,,,,,,,,VHT,2019-04-04 00:48:49,2019-04-04 00:48:49,"        ",LS2BATCH,Limit Amount,,,,,,,,,,,,,,,,,,,,,,,,,
LMCHG,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2019-04-04 00:48:49,2019-04-04 00:48:49,"        ",LS2BATCH,Limit Changed,,,,,,,,,,,,,,,,,,,,,,,,,
"1696 ","20   ",,,,Y,N,Y,Y,,,,,,,,,,,,,UFN,2019-04-04 00:48:49,2019-04-04 00:48:49,"        ",LS2BATCH,Auto Charge,autoChargeAutomation,,,,,,,,,,,,,,,,,,,,,,,,
"3520 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2019-04-04 00:48:49,2020-11-03 07:22:10,"        ",LS2BATCH,3520 - Incoming Payment Processing,1696,,,,,,,,,,,,,-,,,,,,,,,,,
XAUFT,,,,,Y,N,,,,,,,,,,,,,,,FEA,2019-04-04 00:48:49,2019-04-04 00:48:49,"        ",LS2BATCH,Fee Types Excluded from Auto-Charge,liq.core.feature.xauft,,,,,,,,,,,,,,,,,,,,,,,,
"3367 ","STA  ","OTR  ",,BXPMT,Y,N,,N,,,,,,,,,,,,,BET,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,3367,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"AR   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Arabic-United Arab Emirates,,,,,,,,,,ar_AE,,,,,,,,,,,,,,,
"HR   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Croatian-Croatia,,,,,,,,,,hr_HR,,,,,,,,,,,,,,,
"FR   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,French-Belgium,,,,,,,,,,fr_BE,,,,,,,,,,,,,,,
"ES   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Spanish-Panama,,,,,,,,,,es_PA,,,,,,,,,,,,,,,
"MT   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Maltese-Malta,,,,,,,,,,mt_MT,,,,,,,,,,,,,,,
"ZH   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Chinese-Taiwan,,,,,,,,,,zh_TW,,,,,,,,,,,,,,,
"DA   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Danish-Denmark,,,,,,,,,,da_DK,,,,,,,,,,,,,,,
"VI   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Vietnamese-Vietnam,,,,,,,,,,vi_VN,,,,,,,,,,,,,,,
"EN   ",,,,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,LNG,2019-04-04 00:48:51,2019-06-26 02:27:16,"        ",ADM_PETE,English-United States,,,,,,,,,,en_GB,,,N,N,N,,,,,,,,,N,
"SR   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Serbian-Montenegro,,,,,,,,,,sr_ME,,,,,,,,,,,,,,,
"SV   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Swedish-Sweden,,,,,,,,,,sv_SE,,,,,,,,,,,,,,,
"HI   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Hindi-India,,,,,,,,,,hi_IN,,,,,,,,,,,,,,,
"FI   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Finnish-Finland,,,,,,,,,,fi_FI,,,,,,,,,,,,,,,
"UK   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Ukrainian-Ukraine,,,,,,,,,,uk_UA,,,,,,,,,,,,,,,
"JA   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Japanese-Japan,,,,,,,,,,ja_JP,,,,,,,,,,,,,,,
"PT   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Portuguese-Brazil,,,,,,,,,,pt_BR,,,,,,,,,,,,,,,
"IS   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Icelandic-Iceland,,,,,,,,,,is_IS,,,,,,,,,,,,,,,
"CS   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Czech-Czech Republic,,,,,,,,,,cs_CZ,,,,,,,,,,,,,,,
"PL   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Polish-Poland,,,,,,,,,,pl_PL,,,,,,,,,,,,,,,
"CA   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Catalan-Spain,,,,,,,,,,ca_ES,,,,,,,,,,,,,,,
"MS   ",,,,,Y,Y,,,,,,,,,,,,,,,LNG,2019-04-04 00:48:51,2019-04-04 00:48:51,"        ",LS2BATCH,Malay-Malaysia,,,,,,,,,,ms_MY,,,,,,,,,,,,,,,
BRMVC,,,,,Y,N,N,N,,,,,,,,,,,,,CEV,2014-01-13 17:16:25,2014-01-13 17:16:25,LS2BATCH,LS2BATCH,Borrower Moved to Collections Watchlist,,,,,,,,,,,,,,,,,,,,,,,,,
CLWBR,,,,,Y,N,,,,,,,,,,,,,,,CTP,2014-01-13 17:16:25,2014-01-13 17:16:25,LS2BATCH,LS2BATCH,Collections Watchlist Borrower,,,,,,,,,,,,,,,,,,,,,,,,,
_XSCF,,,,,Y,N,,,,,,,,,,,,,,,EVN,2014-01-13 17:16:26,2014-01-13 17:16:26,LS2BATCH,LS2BATCH,Sent for Setting Cost of Funds,,,,,,,,,,,,,,,,,,,,,,,,,
"1384 ","20   ",,,,Y,N,Y,Y,,,,,,,,,,,,,UFN,2014-01-13 17:16:26,2014-01-13 17:16:26,LS2BATCH,LS2BATCH,Free Form Expense Event Fee Payment,pricingFeeTypeExpenseIndicator,,,,,,,,,,,,,,,,,,,,,,,,
"1385 ","20   ",,,,Y,N,Y,Y,,,,,,,,,,,,,UFN,2014-01-13 17:16:26,2014-01-13 17:16:26,LS2BATCH,LS2BATCH,Deferred Fees Held,deferToFeesHeldRuleDefined,,,,,,,,,,,,,,,,,,,,,,,,
"2456 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2014-01-13 17:16:26,2014-01-13 17:16:26,LS2BATCH,LS2BATCH,2456 - Income & Expense Deferred to FHAD,1384 1385,,,,,,,,,,,,,,,,,,,,,,,,
"1386 ","20   ",,,,Y,N,Y,Y,,,,,,,,,,,,,UFN,2014-01-13 17:16:26,2014-01-13 17:16:26,LS2BATCH,LS2BATCH,Free Form Event Fee Payment Enhancements,freeFormEventFeePaymentEnhancements,,,,,,,,,,,,,,,,,,,,,,,,
"2409 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2014-01-13 17:16:26,2014-01-13 17:16:26,LS2BATCH,LS2BATCH,2409 - Free Form Event Fee API,1386,,,,,,,,,,,,,,,,,,,,,,,,
"149  ","145  ",,,,Y,N,Y,,,,,,,,,,,,,,AFN,2014-01-13 17:16:26,2014-01-13 17:16:26,LS2BATCH,LS2BATCH,Update Free Form Event Fee Payment,UpdateFreeFormEventFeePayment,,,,,,,,,,,,,,,,,,,,,,,,
"150  ","145  ",,,,Y,N,Y,,,,,,,,,,,,,,AFN,2014-01-13 17:16:26,2014-01-13 17:16:26,LS2BATCH,LS2BATCH,Reverse Free Form Event Fee Payment,ReverseFreeFormEventFeePayment,,,,,,,,,,,,,,,,,,,,,,,,
"FAIL ",,,,,Y,N,,,,,,,,,,,,,,,OLS,2014-01-13 17:16:26,2014-01-13 17:16:26,LS2BATCH,LS2BATCH,Failed,,,,,,,,,,,,,,,,,,,,,,,,,
ASBCH,,,,,Y,N,,N,N,,,,,,,,,,,,EVN,2014-01-13 17:16:26,2014-01-13 17:16:26,LS2BATCH,LS2BATCH,Accrue on Schedule Balance Changed,,,,,,,,,,,,,,,,,,,,,,,,,
"1156 ",RELSD,"ACP  ",,RIFPT,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:53,2014-01-13 17:15:53,LS2BATCH,LS2BATCH,1156,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2590 ",PRCHR,"DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2590,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2591 ",PROMB,"DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2591,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2592 ",RECLS,"DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2592,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2593 ",RENME,"DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2593,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2594 ",REVEF,"DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2594,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2595 ",RLDLC,"DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2595,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2596 ",RMCOL,"DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2596,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2597 ",RPCTC,"DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2597,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2598 ",RPCTR,"DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2598,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2599 ",RRSTR,"DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2599,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2600 ","RSTF ","DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2600,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2601 ","RSTT ","DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2601,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2602 ",RTCCA,"DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2602,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2603 ",SCFPR,"DEA  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:15,2014-01-13 17:16:15,LS2BATCH,LS2BATCH,2603,,"PRE  ",,,,,,,,,,,,,,,,,,,,,,,
"PTF  ",,,,,Y,N,,,,,,,,,,,,,,,BUT,2014-01-13 17:15:38,2014-01-13 17:15:38,LS2BATCH,LS2BATCH,Portfolio Code,,,,,,,,,,,,,,,,,,,,,,,,,
"55   ",,,,,Y,N,Y,,,,,,,,,,,,,,AFN,2014-01-13 17:15:38,2014-01-13 17:15:38,LS2BATCH,LS2BATCH,Swaps,55,,,,,,,,,,,,,,,,,,,,,,,,
"56   ","55   ",,,,Y,N,Y,,,,,,,,,,,,,,AFN,2014-01-13 17:15:38,2014-01-13 17:15:38,LS2BATCH,LS2BATCH,Swap API,SwapAPI,,,,,,,,,,,,,,,,,,,,,,,,
"936  ","189  ",,,,Y,N,N,N,,,,,,,,,,,,,UFN,2014-01-13 17:15:38,2014-01-13 17:15:38,LS2BATCH,LS2BATCH,Update Released Fee Balance Schedule,updateReleasedFeeBalanceSchedule,,,,,,,,,,,,,,,,,,,,,,,,
"1249 ",,,,,Y,N,N,Y,,,,,,,,,,,,,ELO,2014-01-13 17:15:38,2020-11-03 07:22:10,LS2BATCH,LS2BATCH,1249 - User-defined Balance Schedule for Ongoing Fees,936,,,,,,,,,,,,,-,,,,,,,,,,,
"937  ",,,,,Y,N,Y,Y,,,,,,,,,,,,,UFN,2014-01-13 17:15:38,2014-01-13 17:15:38,LS2BATCH,LS2BATCH,Loan Data Exchange,loanDataExchange,,,,,,,,,,,,,,,,,,,,,,,,
"57   ",,,,,Y,N,Y,,,,,,,,,,,,,,AFN,2014-01-13 17:15:38,2014-01-13 17:15:38,LS2BATCH,LS2BATCH,Loan Data Exchange,57,,,,,,,,,,,,,,,,,,,,,,,,
"938  ",,,,,Y,N,Y,Y,,,,,,,,,,,,,UFN,2014-01-13 17:15:38,2014-01-13 17:15:38,LS2BATCH,LS2BATCH,New Desktop,newDesktop,,,,,,,,,,,,,,,,,,,,,,,,
"61   ",,,,,Y,N,Y,,,,,,,,,,,,,,AFN,2014-01-13 17:15:38,2014-01-13 17:15:38,LS2BATCH,LS2BATCH,Cpp Api,61,,,,,,,,,,,,,,,,,,,,,,,,
"62   ","61   ",,,,Y,N,Y,,,,,,,,,,,,,,AFN,2014-01-13 17:15:38,2014-01-13 17:15:38,LS2BATCH,LS2BATCH,Cpp Api Function Call,CppApiFunctionCall,,,,,,,,,,,,,,,,,,,,,,,,
EXPDT,"DATE ",,,,Y,N,,,,,,,,,,,,,,,AFC,2014-01-13 17:15:38,2014-01-13 17:15:38,LS2BATCH,LS2BATCH,Expiry Date,expiryDate,,,,,,,,,,,,,,,,,,,,,,,,
APOAD,"AMT  ",,,,Y,N,,,,,,,,,,,,,,,AFC,2014-01-13 17:15:38,2014-01-13 17:15:38,LS2BATCH,LS2BATCH,Amortization Period Original Amount Due,amortizationPeriodOriginalAmountDue,,,,,,,,,,,,,,,,,,,,,,,,
