"GB1_TID_TABLE_ID","GB1_CDE_CODE","GB1_DSC_CODE","GB1_IND_ACTIVE","GB1_IND_MAY_DEACT","GB1_TSP_REC_CREATE","GB1_TSP_REC_UPDATE","GB1_UID_REC_CREATE","GB1_UID_REC_UPDATE"
"AFC","APOAD","Amortization Period Original Amount Due","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"APT","COLI ","Collateral Item","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"UFN","941  ","Remote Operations Admin","Y","N","2014-01-13 17:15:38","2020-11-03 07:22:11","LS2BATCH","LS2BATCH"
"DCF","DLAA ","dealAdminAgent","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"DCF","CUSIP","dealCUSIP","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"DCF","ISIN ","dealISIN","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"OCF","EFFDT","Effective Date","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"OCF","SUBLM","Sublimit","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"OCF","RSKTP","Risk Type","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"VHT","FREC ","Admin Fee Funds Receiver Expense Code","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"APT","ADMF ","Admin Fee","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"APT","ADMFC","Admin Fee Change Transaction","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"APT","AMDDS","Amendment Fee Distribution","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"APT","AMDPY","Amendment Fee Payment","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"UFN","943  ","Customer Rename","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"APT","COLIC","Collateral Item Change Transaction","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"APT","COLA ","Collateral Account","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"APT","COLAC","Collateral Account Change Transaction","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"APT","COLD ","Collateral Group","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"APT","COLDC","Collateral Group Change Transaction","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"APT","LOCAP","Completing Customer Location","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"UFN","944  ","Customer Location Completion Approval","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"UFN","945  ","Cashflow Projection Maintenance","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"ELO","1537 ","1537 - Risk IQ Cashflow Integration","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"UFN","946  ","Collateral Item Change Field Protection Association","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"UFN","947  ","Collateral Group Change Field Protection Association","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"UFN","948  ","Collateral Account Change Field Protection Association","Y","N","2014-01-13 17:15:38","2014-01-13 17:15:38","LS2BATCH","LS2BATCH"
"FCF","FMTDT","Maturity Date","Y","N","2014-01-13 17:15:39","2014-01-13 17:15:39","LS2BATCH","LS2BATCH"
"FCF","FAMDT","Estimate Maturity/ Life","Y","N","2014-01-13 17:15:39","2014-01-13 17:15:39","LS2BATCH","LS2BATCH"
"BET","1144 ","1144","Y","N","2014-01-13 17:15:53","2014-01-13 17:15:53","LS2BATCH","LS2BATCH"
"BET","1145 ","1145","Y","N","2014-01-13 17:15:53","2014-01-13 17:15:53","LS2BATCH","LS2BATCH"
"BET","1146 ","1146","Y","N","2014-01-13 17:15:53","2014-01-13 17:15:53","LS2BATCH","LS2BATCH"
"BET","1147 ","1147","Y","N","2014-01-13 17:15:53","2014-01-13 17:15:53","LS2BATCH","LS2BATCH"
"BET","1148 ","1148","Y","N","2014-01-13 17:15:53","2014-01-13 17:15:53","LS2BATCH","LS2BATCH"
"BET","1149 ","1149","Y","N","2014-01-13 17:15:53","2014-01-13 17:15:53","LS2BATCH","LS2BATCH"
"BET","1150 ","1150","Y","N","2014-01-13 17:15:53","2014-01-13 17:15:53","LS2BATCH","LS2BATCH"
"BET","1151 ","1151","Y","N","2014-01-13 17:15:53","2014-01-13 17:15:53","LS2BATCH","LS2BATCH"
"BET","1152 ","1152","Y","N","2014-01-13 17:15:53","2014-01-13 17:15:53","LS2BATCH","LS2BATCH"
"BET","1153 ","1153","Y","N","2014-01-13 17:15:53","2014-01-13 17:15:53","LS2BATCH","LS2BATCH"
"BET","1154 ","1154","Y","N","2014-01-13 17:15:53","2014-01-13 17:15:53","LS2BATCH","LS2BATCH"
"BET","1711 ","1711","Y","N","2014-01-13 17:15:59","2014-01-13 17:15:59","LS2BATCH","LS2BATCH"
"CEV","CMDEL","Collections Comment Deleted","Y","N","2014-01-13 17:16:26","2014-01-13 17:16:26","LS2BATCH","LS2BATCH"
"EVN","SLSEL","Sublimit Selected","Y","N","2014-01-13 17:16:26","2014-01-13 17:16:26","LS2BATCH","LS2BATCH"
"UFN","1388 ","Servicing Fee","Y","N","2014-01-13 17:16:26","2014-01-13 17:16:26","LS2BATCH","LS2BATCH"
"APT","CPRTN","Collateral Agreement Partial Relief Transaction","Y","N","2014-01-13 17:16:36","2014-01-13 17:16:36","LS2BATCH","LS2BATCH"
"AGP","G0017","Insurance Attributes","Y","N","2014-01-13 17:16:36","2014-01-13 17:16:36","LS2BATCH","LS2BATCH"
"BET","2904 ","2904","Y","N","2014-01-13 17:16:28","2014-01-13 17:16:28","LS2BATCH","LS2BATCH"
"BET","2905 ","2905","Y","N","2014-01-13 17:16:28","2014-01-13 17:16:28","LS2BATCH","LS2BATCH"
"TTY","SKIM ","Skim","Y","Y","1993-02-18 09:17:20","1993-02-18 09:17:20","LS2BATCH","LS2BATCH"
"TTY","UPFR ","Upfront","Y","Y","1993-02-18 09:17:20","1993-02-18 09:17:20","LS2BATCH","LS2BATCH"
"TWH","EXE  ","Exempt","Y","Y","1993-02-18 09:17:19","1993-02-18 09:17:19","LS2BATCH","LS2BATCH"
"TWH","GRO  ","Gross Up","Y","Y","1993-02-18 09:17:19","1993-02-18 09:17:19","LS2BATCH","LS2BATCH"
"TWH","NET  ","Net Rate","Y","Y","1993-02-18 09:17:19","1993-02-18 09:17:19","LS2BATCH","LS2BATCH"
"TWH","REB  ","Rebate","Y","Y","1993-02-18 09:17:19","1993-02-18 09:17:19","LS2BATCH","LS2BATCH"
"UCT","COPY ","Validated Copy","Y","Y","1995-03-11 01:09:22","1995-03-11 01:09:22","LS2BATCH","LS2BATCH"
"UCT","LETER","Lawyer's Letter","Y","Y","1995-03-11 01:09:21","1995-03-11 01:09:21","LS2BATCH","LS2BATCH"
"UCT","ORGNL","Validated Original","Y","Y","1995-03-11 01:09:23","1995-03-11 01:09:23","LS2BATCH","LS2BATCH"
"UCT","RECPT","Agent Receipt","Y","Y","1995-03-11 01:09:21","1995-03-11 01:09:21","LS2BATCH","LS2BATCH"
"UFN","1342 ","Current Account","Y","N","2020-11-03 07:21:51","2020-11-03 07:21:51","        ","LS2BATCH"
"SNM","DISCP","Discount Process","Y","Y","1997-03-22 03:35:03","1997-03-22 03:35:03","LS2BATCH","LS2BATCH"
"DEN","COACR","Collateral Accounting  Reversed","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"EVN","CATO ","Changed Automated Transaction Override","Y","N","2020-11-03 07:21:51","2020-11-03 07:21:51","        ","LS2BATCH"
"FFS","BRFRA","BBR-FRA","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","BRIBB","BRIBOR-Bloomberg","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","BRIBR","BRIBOR-BRBO","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","BRINB","BRIBOR-NBSK07","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","BRIRB","BRIBOR-Reference Banks","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","BRISD","BBR-ISDC","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","BSF10","BBSF-Bloomberg-10:00","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","BSF15","BBSF-Bloomberg-15:00","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","BUBRB","BUBOR-Reference Banks","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","BUBRE","BUBOR-Reuters","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","CD322","CD-3220","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","CDH15","CD-H.15","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","CDKSD","CD-KSDA-Bloomberg","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","CDRFD","CD-Reference Dealers","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","CIB2D","CIBOR2-DKNA13","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","CIBDB","CIBOR-DKNA13-Bloomberg","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","CIBDK","CIBOR-DKNA13","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","CIBRB","CIBOR-Reference Banks","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"FFS","CITAD","CITA-DKNA14-COMPOUND","Y","N","2014-01-13 17:15:41","2014-01-13 17:15:41","LS2BATCH","LS2BATCH"
"TID","LSC  ","Survey Category","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","LSI  ","Survey Item","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","LSQ  ","Survey Questionnaire Page","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","LSR  ","Survey Rating","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","MAC  ","Customer Master Account","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","MCM  ","Matrix Change Method","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","MCT  ","Matrix Category","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","MDR  ","Maturity Date Rule","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","MIT  ","MIS Type","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","MKT  ","Markets","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","MPR  ","GL Mapping Process","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","NBD  ","Non Business Day","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","NCO  ","Consent Notice Type","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","NEV  ","Notifiable Event","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","NFS  ","Not For Sale Reason","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","NGT  ","Notification Group Type","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","NOI  ","No Interest Code","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","NOR  ","Notice Required","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","NPS  ","Notepad Status","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","NRT  ","Notice Recipient Type","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","NTP  ","Notice Type Preferences","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","NVR  ","Number Validation Routine","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","OBC  ","Object Type","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","OCF  ","Outstanding Change Fields","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","OFT  ","Outstanding Funding Type","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","OLS  ","Object State","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","OSC  ","Object State Category","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","OTT  ","Outstanding Transaction Type","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","OUT  ","Outstanding Type","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"BET","1377 ","1377","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1378 ","1378","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1379 ","1379","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1380 ","1380","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1381 ","1381","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1382 ","1382","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1383 ","1383","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1384 ","1384","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1385 ","1385","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1386 ","1386","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1387 ","1387","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1388 ","1388","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1389 ","1389","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1390 ","1390","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1391 ","1391","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1392 ","1392","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1393 ","1393","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1394 ","1394","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1395 ","1395","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1396 ","1396","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1397 ","1397","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1398 ","1398","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1399 ","1399","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1400 ","1400","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1401 ","1401","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1402 ","1402","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1403 ","1403","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1404 ","1404","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1405 ","1405","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1406 ","1406","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1407 ","1407","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1408 ","1408","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1409 ","1409","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"BET","1410 ","1410","Y","N","2014-01-13 17:15:56","2014-01-13 17:15:56","LS2BATCH","LS2BATCH"
"AFN","201  ","Update Standalone Escrow Account","Y","N","2014-01-13 17:16:54","2014-01-13 17:16:54","LS2BATCH","LS2BATCH"
"ELO","3533 ","3533 - SmartFolder","Y","N","2014-01-13 17:16:54","2014-01-13 17:16:54","LS2BATCH","LS2BATCH"
"RIF","ATTNT","Attention","Y","N","2014-01-13 17:15:40","2014-01-13 17:15:40","LS2BATCH","LS2BATCH"
"BET","1090 ","1090","Y","N","2014-01-13 17:15:53","2014-01-13 17:15:53","LS2BATCH","LS2BATCH"
"FAN","FAN36","penaltySpreadEarliestPastDueDate","Y","N","2014-01-13 17:16:32","2014-01-13 17:16:32","LS2BATCH","LS2BATCH"
"FAN","FAN37","penaltySpreadForFloatLoansOnly","Y","N","2014-01-13 17:16:32","2014-01-13 17:16:32","LS2BATCH","LS2BATCH"
"BET","1595 ","1595","Y","N","2014-01-13 17:15:58","2014-01-13 17:15:58","LS2BATCH","LS2BATCH"
"BET","2604 ","2604","Y","N","2014-01-13 17:16:15","2014-01-13 17:16:15","LS2BATCH","LS2BATCH"
"BET","2605 ","2605","Y","N","2014-01-13 17:16:15","2014-01-13 17:16:15","LS2BATCH","LS2BATCH"
"BET","2606 ","2606","Y","N","2014-01-13 17:16:16","2014-01-13 17:16:16","LS2BATCH","LS2BATCH"
"BET","2607 ","2607","Y","N","2014-01-13 17:16:16","2014-01-13 17:16:16","LS2BATCH","LS2BATCH"
"BET","2608 ","2608","Y","N","2014-01-13 17:16:16","2014-01-13 17:16:16","LS2BATCH","LS2BATCH"
"BET","2609 ","2609","Y","N","2014-01-13 17:16:16","2014-01-13 17:16:16","LS2BATCH","LS2BATCH"
"BET","2610 ","2610","Y","N","2014-01-13 17:16:16","2014-01-13 17:16:16","LS2BATCH","LS2BATCH"
"BET","2611 ","2611","Y","N","2014-01-13 17:16:16","2014-01-13 17:16:16","LS2BATCH","LS2BATCH"
"BET","2612 ","2612","Y","N","2014-01-13 17:16:16","2014-01-13 17:16:16","LS2BATCH","LS2BATCH"
"BET","2613 ","2613","Y","N","2014-01-13 17:16:16","2014-01-13 17:16:16","LS2BATCH","LS2BATCH"
"BET","2614 ","2614","Y","N","2014-01-13 17:16:16","2014-01-13 17:16:16","LS2BATCH","LS2BATCH"
"UFN","1888 ","Use Interest Schedule To Derive Repricing Dates","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"UFN","1889 ","Use Interest Schedule To Derive Repricing Dates","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"ELO","24317","24317 - Use Interest Schedule To Derive Repricing Dates","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"FCF","ISDRD","Use Interest Schedule For Repricing Dates","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"OCF","ISDRD","Use Interest Schedule For Repricing Dates","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"UFN","1890 ","Scripted Desktop Item","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"UFN","1891 ","Secure Capitalize Principal Increase Funding Type Indicator","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"CFR","NONE ","None","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"CFR","FUND ","Funding Rates","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"CFR","OST  ","Principal Increase Owned Outstanding","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"OCF","ABLRS","Asset Based Lending Rules","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"FXT","ESANH","Escrow Account Annual Notice","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"BET","3366 ","3366","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"BET","3368 ","3368","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"BET","3369 ","3369","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"FFS","TIB05","TIBOR-TIBM (5 Banks)","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TIB10","TIBOR-TIBM (10 Banks)","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TIB96","TIBOR-17096","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TIB97","TIBOR-17097","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TIBAB","TIBOR-TIBM (All Banks)-Bloomberg","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TIBAL","TIBOR-TIBM (All Banks)","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TIBIS","TIBOR-ISDC","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TIBRB","TIBOR-Reference Banks","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TIBTB","TIBOR-TIBM-Reference Banks","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TIBZT","TIBOR-ZTIBOR","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TIIBB","TIIE-Banxico-Bloomberg","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TIIBR","TIIE-Banxico-Reference Banks","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TIIEB","TIIE-Banxico","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TLR10","Telerate-10:00","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TLR15","Telerate-15:00","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TLR61","Telerate-6165","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TMMCC","TMM-CDC-COMPOUND","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","TOISO","TOIS-OIS-COMPOUND","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"VOT","NOVOT","No Voting Rights","Y","N","1996-06-15 02:08:57","1996-06-15 02:08:57","LS2BATCH","LS2BATCH"
"VOT","YES  ","Yes","Y","N","1996-06-15 02:08:54","1996-06-15 02:08:54","LS2BATCH","LS2BATCH"
"YNO","N    ","No","Y","Y","1996-03-09 00:33:17","1996-03-09 00:33:17","LS2BATCH","LS2BATCH"
"YNO","Y    ","Yes","Y","Y","1996-03-09 00:33:16","1996-03-09 00:33:16","LS2BATCH","LS2BATCH"
"ELO","1070 ","1070 - Enhanced Tax Withholding","Y","N","2014-01-13 17:15:36","2014-03-06 09:52:48","LS2BATCH","LOANIQ01"
"UFN","910  ","Scheduled Base Rate Changes","Y","N","2014-01-13 17:15:36","2014-01-13 17:15:36","LS2BATCH","LS2BATCH"
"UFN","911  ","Change Loan Rates After Release","Y","N","2014-01-13 17:15:36","2014-01-13 17:15:36","LS2BATCH","LS2BATCH"
"FTT","WBRQP","Borrower Web Request Processed Notice Template","Y","N","2014-01-13 17:15:36","2014-01-13 17:15:36","LS2BATCH","LS2BATCH"
"TID","LEC  ","Legal Code","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"TID","LGT  ","Location Group Type","Y","N","2014-01-13 17:16:08","2014-01-13 17:16:08","LS2BATCH","LS2BATCH"
"FFS","SIBSI","SIBOR-SIBO","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"UFN","842  ","Sole Lender Deal Setup Wizard","Y","N","2006-10-03 13:33:29","2006-10-03 13:33:29","LS2BATCH","LS2BATCH"
