"SCI_RID_ITEM","SCI_AMT_ITEM","SCI_DTE_EFFECTIVE","SCI_RID_SCHEDULE","SCI_IND_UNSCHEDULE","SCI_TSP_REC_CREATE","SCI_TSP_REC_UPDATE","SCI_UID_REC_CREATE","SCI_UID_REC_UPDATE","SCI_PCT_ORIG_BAL","SCI_DTE_TARGET","SCI_AMT_INTEREST","SCI_AMT_INT_PAID","SCI_AMT_PRIN_PAID","SCI_DTE_ACCR_EFFEC","SCI_AMT_BILL_FACE","SCI_AMT_DISCOUNT","SCI_AMT_NETYLD_INT","SCI_AMT_PROCEEDS","SCI_AMT_SVFEE","SCI_CDE_CON_BIL_OP","SCI_CDE_F_BAL_TYPE","SCI_DTE_ACT_DUE","SCI_DTE_LNK_ASSET","SCI_DTE_LNK_DONE","SCI_IND_DEFICIENT","SCI_IND_LAST_DAY","SCI_NUM_GRACE_DAYS","SCI_NUM_INTR_DAYS","SCI_PCT_FAC_SC_ITM","SCI_RID_CTR_ITEM","SCI_CDE_OBJ_DB_ST","SCI_TSP_PRN_UPDATE","SCI_CDE_BRANCH"
"4.EHBR6Q","-8600","2021-04-09 00:00:00","4.EHBR2Y","N","2020-09-30 14:11:15","2020-09-30 14:35:19","CMARTILL","RPTSUP01","0.1","2021-04-06 00:00:00","","0","0","2021-04-09 00:00:00","","","0","","0","NONE ","","2021-04-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
"4.EHBR7Y","-8600","2021-07-09 00:00:00","4.EHBR2Y","N","2020-09-30 14:11:15","2020-09-30 14:35:19","CMARTILL","RPTSUP01","0.1","2021-07-06 00:00:00","","0","0","2021-07-09 00:00:00","","","0","","0","NONE ","","2021-07-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
"4.EHBR96","-8600","2021-10-11 00:00:00","4.EHBR2Y","N","2020-09-30 14:11:15","2020-09-30 14:35:19","CMARTILL","RPTSUP01","0.1","2021-10-06 00:00:00","","0","0","2021-10-11 00:00:00","","","0","","0","NONE ","","2021-10-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
"4.EHBRAE","-8600","2022-01-10 00:00:00","4.EHBR2Y","N","2020-09-30 14:11:15","2020-09-30 14:35:19","CMARTILL","RPTSUP01","0.1","2022-01-05 00:00:00","","0","0","2022-01-10 00:00:00","","","0","","0","NONE ","","2022-01-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
"4.EHBRBM","-8600","2022-04-11 00:00:00","4.EHBR2Y","N","2020-09-30 14:11:15","2020-09-30 14:35:19","CMARTILL","RPTSUP01","0.1","2022-04-06 00:00:00","","0","0","2022-04-11 00:00:00","","","0","","0","NONE ","","2022-04-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
"4.EHBRCU","-8600","2022-07-11 00:00:00","4.EHBR2Y","N","2020-09-30 14:11:15","2020-09-30 14:35:19","CMARTILL","RPTSUP01","0.1","2022-07-06 00:00:00","","0","0","2022-07-11 00:00:00","","","0","","0","NONE ","","2022-07-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
"4.EHBRE2","-8600","2022-10-10 00:00:00","4.EHBR2Y","N","2020-09-30 14:11:15","2020-09-30 14:35:19","CMARTILL","RPTSUP01","0.1","2022-10-05 00:00:00","","0","0","2022-10-10 00:00:00","","","0","","0","NONE ","","2022-10-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
"4.EHBRFA","-8600","2023-01-09 00:00:00","4.EHBR2Y","N","2020-09-30 14:11:15","2020-09-30 14:35:19","CMARTILL","RPTSUP01","0.1","2023-01-04 00:00:00","","0","0","2023-01-09 00:00:00","","","0","","0","NONE ","","2023-01-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
"42EHSA7B","-1000000000","2025-07-10 00:00:00","42EHSA2C","N","2020-10-09 11:24:37","2020-10-09 12:35:01","LIQUSR03","LIQAPCP3","0","2025-07-07 00:00:00","","0","0","","","","","","","","","","","","N","N","","","1","","PEND ","","CG852"
"56EJELBY","-50000000","2021-10-18 00:00:00","56EJEKUD","N","2020-11-10 00:05:54","2020-11-10 00:05:54","CESSINP1","CESSINP1","0","2021-10-15 00:00:00","","0","0","","","","","","","","","","","","","","","","1","","PEND ","","CG852"
"56EJELG5","50000000","2021-10-15 00:00:00","56EJEKUD","N","2020-11-10 00:05:54","2020-11-10 00:05:54","CESSINP1","CESSINP1","0","2021-10-15 00:00:00","","0","0","","","","","","","","","","","","","","","","1","","PEND ","","CG852"
"5LEJEM1S","-50000000","2021-10-18 00:00:00","5LEJEM16","N","2020-11-10 00:16:08","2020-11-10 00:16:08","CESSINP1","CESSINP1","0","2021-10-15 00:00:00","","0","0","","","","","","","","","","","","","","","","1","","PEND ","","CG852"
"5XEF2ZOM","-500000","2020-06-03 00:00:00","5XEF2ZOL","N","2020-08-17 23:25:44","2020-08-17 23:25:44","INPCHER ","INPCHER ","0","2020-06-02 00:00:00","","0","0","","","","","","","","","","","","","","","","1","","PEND ","",""
"6YEIVE5Y","-9223.87","2021-09-22 00:00:00","6YEIVE3G","N","2020-10-30 14:53:55","2020-10-30 15:46:45","TESTINP ","TESTMGR ","0.0922387","2021-09-17 00:00:00","-95.89","0","0","2021-09-22 00:00:00","","","0","","0","NONE ","FIXED","2021-09-22 00:00:00","","","N","N","","","","","PEND ","","CG852"
"6YEIVE60","-5000","2021-09-29 00:00:00","6YEIVE3G","N","2020-10-30 14:53:55","2020-10-30 15:46:45","TESTINP ","TESTMGR ","0.05","2021-09-24 00:00:00","0","0","0","2021-09-29 00:00:00","","","0","","0","NONE ","PRIN ","2021-09-29 00:00:00","","","N","N","","","","","PEND ","","CG852"
"6YEIVE62","0","2021-10-06 00:00:00","6YEIVE3G","N","2020-10-30 14:53:55","2020-10-30 15:46:45","TESTINP ","TESTMGR ","0","2021-09-30 00:00:00","-169.3","0","0","2021-10-06 00:00:00","","","0","","0","NONE ","INTON","2021-10-06 00:00:00","","","N","N","","","","","PEND ","","CG852"
"6YEIVE64","-9542.34","2021-10-22 00:00:00","6YEIVE3G","N","2020-10-30 14:53:55","2020-10-30 15:46:45","TESTINP ","TESTMGR ","0.0954234","2021-10-19 00:00:00","-188","0","0","2021-10-22 00:00:00","","","0","","0","NONE ","FIXED","2021-10-22 00:00:00","","","N","N","","","","","PEND ","","CG852"
"6YEIVE66","-9385.03","2021-11-22 00:00:00","6YEIVE3G","N","2020-10-30 14:53:55","2020-10-30 15:46:45","TESTINP ","TESTMGR ","0.0938503","2021-11-17 00:00:00","-323.73","0","0","2021-11-22 00:00:00","","","0","","0","NONE ","FIXED","2021-11-22 00:00:00","","","N","N","","","","","PEND ","","CG852"
"6YEIVE68","-9434.93","2021-12-22 00:00:00","6YEIVE3G","N","2020-10-30 14:53:55","2020-10-30 15:46:45","TESTINP ","TESTMGR ","0.0943493","2021-12-17 00:00:00","-274.72","0","0","2021-12-22 00:00:00","","","0","","0","NONE ","FIXED","2021-12-22 00:00:00","","","N","N","","","","","PEND ","","CG852"
"6YEIVE6A","-9449.46","2022-01-24 00:00:00","6YEIVE3G","N","2020-10-30 14:53:55","2020-10-30 15:46:45","TESTINP ","TESTMGR ","0.0944946","2022-01-19 00:00:00","-259.54","0","0","2022-01-24 00:00:00","","","0","","0","NONE ","FIXED","2022-01-22 00:00:00","","","N","N","","","","","PEND ","","CG852"
"6YEIVE6C","-9522.58","2022-02-22 00:00:00","6YEIVE3G","N","2020-10-30 14:53:55","2020-10-30 15:46:45","TESTINP ","TESTMGR ","0.0952258","2022-02-17 00:00:00","-190.54","0","0","2022-02-22 00:00:00","","","0","","0","NONE ","FIXED","2022-02-22 00:00:00","","","N","N","","","","","PEND ","","CG852"
"6YEIVE6E","-9563.31","2022-03-22 00:00:00","6YEIVE3G","N","2020-10-30 14:53:55","2020-10-30 15:46:45","TESTINP ","TESTMGR ","0.0956331","2022-03-17 00:00:00","-147.45","0","0","2022-03-22 00:00:00","","","0","","0","NONE ","FIXED","2022-03-22 00:00:00","","","N","N","","","","","PEND ","","CG852"
"6YEIVE6G","-9583.86","2022-04-22 00:00:00","6YEIVE3G","N","2020-10-30 14:53:55","2020-10-30 15:46:45","TESTINP ","TESTMGR ","0.0958386","2022-04-19 00:00:00","-122.63","0","0","2022-04-22 00:00:00","","","0","","0","NONE ","FIXED","2022-04-22 00:00:00","","","N","N","","","","","PEND ","","CG852"
"6YEIVE6I","-9625.71","2022-05-23 00:00:00","6YEIVE3G","N","2020-10-30 14:53:55","2020-10-30 15:46:45","TESTINP ","TESTMGR ","0.0962571","2022-05-18 00:00:00","-81.94","0","0","2022-05-23 00:00:00","","","0","","0","NONE ","FIXED","2022-05-22 00:00:00","","","N","N","","","","","PEND ","","CG852"
"6YEIVE6K","-9668.91","2022-06-22 00:00:00","6YEIVE3G","N","2020-10-30 14:53:55","2020-10-30 15:46:45","TESTINP ","TESTMGR ","0.0966891","2022-06-17 00:00:00","-39.74","0","0","2022-06-22 00:00:00","","","0","","0","NONE ","PRINI","2022-06-22 00:00:00","","","N","N","","","","","PEND ","","CG852"
"7KEFL0QW","-1000","2022-05-27 00:00:00","H+EFJ200","Y","2020-08-27 16:06:38","2020-08-27 16:06:38","LIQUSR03","LIQUSR03","0.00142857142857","2022-05-23 00:00:00","","0","0","2022-05-27 00:00:00","","","0","","0","NONE ","","2022-05-27 00:00:00","","","","N","","","","","PEND ","","CG852"
"91EF88HG","-10000","2020-05-28 00:00:00","91EF85O0","N","2020-08-20 17:26:46","2020-08-20 17:26:46","CMARTILL","CMARTILL","0.1","2020-05-27 00:00:00","","0","0","","","","0","","0","NONE ","","2020-05-28 00:00:00","","","","N","","","","","PEND ","","CG852"
"91EF8BAS","-10000","2020-05-29 00:00:00","91EF85O0","N","2020-08-20 17:26:46","2020-08-20 17:26:46","CMARTILL","CMARTILL","0.1","2020-05-27 00:00:00","","0","0","","","","0","","0","NONE ","","2020-05-29 00:00:00","","","","N","","","","","PEND ","","CG852"
"91EF8E44","-10000","2020-06-02 00:00:00","91EF85O0","N","2020-08-20 17:26:46","2020-08-20 17:26:46","CMARTILL","CMARTILL","0.1","2020-05-27 00:00:00","","0","0","","","","0","","0","NONE ","","2020-06-01 00:00:00","","","","N","","","","","PEND ","","CG852"
"91EF8GXG","-10000","2020-06-03 00:00:00","91EF85O0","N","2020-08-20 17:26:46","2020-08-20 17:26:46","CMARTILL","CMARTILL","0.1","2020-05-28 00:00:00","","0","0","","","","0","","0","NONE ","","2020-06-03 00:00:00","","","","N","","","","","PEND ","","CG852"
"91EF8JQS","-10000","2020-06-04 00:00:00","91EF85O0","N","2020-08-20 17:26:46","2020-08-20 17:26:46","CMARTILL","CMARTILL","0.1","2020-05-29 00:00:00","","0","0","","","","0","","0","NONE ","","2020-06-04 00:00:00","","","","N","","","","","PEND ","","CG852"
"91EF8MK4","-10000","2020-06-05 00:00:00","91EF85O0","N","2020-08-20 17:26:46","2020-08-20 17:26:46","CMARTILL","CMARTILL","0.1","2020-06-02 00:00:00","","0","0","","","","0","","0","NONE ","","2020-06-05 00:00:00","","","","N","","","","","PEND ","","CG852"
"91EF8PDG","-10000","2020-06-09 00:00:00","91EF85O0","N","2020-08-20 17:26:46","2020-08-20 17:26:46","CMARTILL","CMARTILL","0.1","2020-06-03 00:00:00","","0","0","","","","0","","0","NONE ","","2020-06-06 00:00:00","","","","N","","","","","PEND ","","CG852"
"91EF8S6S","-10000","2020-06-10 00:00:00","91EF85O0","N","2020-08-20 17:26:46","2020-08-20 17:26:46","CMARTILL","CMARTILL","0.1","2020-06-04 00:00:00","","0","0","","","","0","","0","NONE ","","2020-06-10 00:00:00","","","","N","","","","","PEND ","","CG852"
"91EF8V04","-10000","2020-06-11 00:00:00","91EF85O0","N","2020-08-20 17:26:46","2020-08-20 17:26:46","CMARTILL","CMARTILL","0.1","2020-06-05 00:00:00","","0","0","","","","0","","0","NONE ","","2020-06-11 00:00:00","","","","N","","","","","PEND ","","CG852"
"91EF8XTG","-10000","2020-06-12 00:00:00","91EF85O0","N","2020-08-20 17:26:46","2020-08-20 17:26:46","CMARTILL","CMARTILL","0.1","2020-06-09 00:00:00","","0","0","","","","0","","0","NONE ","","2020-06-12 00:00:00","","","","N","","","","","PEND ","","CG852"
":+EH7WI9","-19000","2020-10-07 00:00:00",":+EH7WGX","N","2020-09-28 12:15:23","2020-09-29 17:21:11","SMANZANO","SMANZANO","0.1","2020-10-02 00:00:00","","0","0","2020-10-07 00:00:00","","","0","","0","NONE ","","2020-10-07 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH7WJH","-19000","2021-01-07 00:00:00",":+EH7WGX","N","2020-09-28 12:15:23","2020-09-28 12:41:21","SMANZANO","MANZANOM","0.1","2021-01-04 00:00:00","","0","0","2021-01-07 00:00:00","","","0","","0","NONE ","","2021-01-07 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH7WKP","-19000","2021-04-07 00:00:00",":+EH7WGX","N","2020-09-28 12:15:23","2020-09-28 12:41:21","SMANZANO","MANZANOM","0.1","2021-03-31 00:00:00","","0","0","2021-04-07 00:00:00","","","0","","0","NONE ","","2021-04-07 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH7WLX","-19000","2021-07-07 00:00:00",":+EH7WGX","N","2020-09-28 12:15:23","2020-09-28 12:41:21","SMANZANO","MANZANOM","0.1","2021-07-02 00:00:00","","0","0","2021-07-07 00:00:00","","","0","","0","NONE ","","2021-07-07 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH7WN5","-19000","2021-10-07 00:00:00",":+EH7WGX","N","2020-09-28 12:15:23","2020-09-28 12:41:21","SMANZANO","MANZANOM","0.1","2021-10-04 00:00:00","","0","0","2021-10-07 00:00:00","","","0","","0","NONE ","","2021-10-07 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH7WOD","-19000","2022-01-07 00:00:00",":+EH7WGX","N","2020-09-28 12:15:23","2020-09-28 12:41:21","SMANZANO","MANZANOM","0.1","2022-01-04 00:00:00","","0","0","2022-01-07 00:00:00","","","0","","0","NONE ","","2022-01-07 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH7WPL","-19000","2022-04-07 00:00:00",":+EH7WGX","N","2020-09-28 12:15:23","2020-09-28 12:41:21","SMANZANO","MANZANOM","0.1","2022-04-04 00:00:00","","0","0","2022-04-07 00:00:00","","","0","","0","NONE ","","2022-04-07 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH7WQT","-19000","2022-07-07 00:00:00",":+EH7WGX","N","2020-09-28 12:15:23","2020-09-28 12:41:21","SMANZANO","MANZANOM","0.1","2022-07-04 00:00:00","","0","0","2022-07-07 00:00:00","","","0","","0","NONE ","","2022-07-07 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH7WS1","-19000","2022-10-07 00:00:00",":+EH7WGX","N","2020-09-28 12:15:23","2020-09-28 12:41:21","SMANZANO","MANZANOM","0.1","2022-10-04 00:00:00","","0","0","2022-10-07 00:00:00","","","0","","0","NONE ","","2022-10-07 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH7WT9","-19000","2023-01-09 00:00:00",":+EH7WGX","N","2020-09-28 12:15:23","2020-09-28 12:41:21","SMANZANO","MANZANOM","0.1","2023-01-04 00:00:00","","0","0","2023-01-09 00:00:00","","","0","","0","NONE ","","2023-01-07 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH7ZV8","-20000","2020-07-08 00:00:00",":+EH7X42","N","2020-09-28 12:18:38","2020-09-29 16:40:06","SMANZANO","SMANZANO","0.1","2020-07-07 00:00:00","","0","0","2020-07-08 00:00:00","","","0","","0","NONE ","","2020-07-08 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH82MA","-20000","2020-07-09 00:00:00",":+EH7X42","N","2020-09-28 12:18:38","2020-09-28 12:43:35","SMANZANO","MANZANOM","0.1","2020-07-07 00:00:00","","0","0","2020-07-09 00:00:00","","","0","","0","NONE ","","2020-07-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH85DC","-20000","2020-07-10 00:00:00",":+EH7X42","N","2020-09-28 12:18:38","2020-09-28 12:43:35","SMANZANO","MANZANOM","0.1","2020-07-07 00:00:00","","0","0","2020-07-10 00:00:00","","","0","","0","NONE ","","2020-07-10 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH884E","-20000","2020-07-13 00:00:00",":+EH7X42","N","2020-09-28 12:18:38","2020-09-28 12:43:35","SMANZANO","MANZANOM","0.1","2020-07-08 00:00:00","","0","0","2020-07-13 00:00:00","","","0","","0","NONE ","","2020-07-11 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH8AVG","-20000","2020-07-14 00:00:00",":+EH7X42","N","2020-09-28 12:18:38","2020-09-28 12:43:35","SMANZANO","MANZANOM","0.1","2020-07-09 00:00:00","","0","0","2020-07-14 00:00:00","","","0","","0","NONE ","","2020-07-14 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH8DMI","-20000","2020-07-15 00:00:00",":+EH7X42","N","2020-09-28 12:18:38","2020-09-28 12:43:35","SMANZANO","MANZANOM","0.1","2020-07-10 00:00:00","","0","0","2020-07-15 00:00:00","","","0","","0","NONE ","","2020-07-15 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH8GDK","-20000","2020-07-16 00:00:00",":+EH7X42","N","2020-09-28 12:18:38","2020-09-28 12:43:35","SMANZANO","MANZANOM","0.1","2020-07-13 00:00:00","","0","0","2020-07-16 00:00:00","","","0","","0","NONE ","","2020-07-16 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH8J4M","-20000","2020-07-17 00:00:00",":+EH7X42","N","2020-09-28 12:18:38","2020-09-28 12:43:35","SMANZANO","MANZANOM","0.1","2020-07-14 00:00:00","","0","0","2020-07-17 00:00:00","","","0","","0","NONE ","","2020-07-17 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH8LVO","-20000","2020-07-20 00:00:00",":+EH7X42","N","2020-09-28 12:18:38","2020-09-28 12:43:35","SMANZANO","MANZANOM","0.1","2020-07-15 00:00:00","","0","0","2020-07-20 00:00:00","","","0","","0","NONE ","","2020-07-18 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH8OMQ","-20000","2020-07-21 00:00:00",":+EH7X42","N","2020-09-28 12:18:38","2020-09-28 12:43:35","SMANZANO","MANZANOM","0.1","2020-07-16 00:00:00","","0","0","2020-07-21 00:00:00","","","0","","0","NONE ","","2020-07-21 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH8UJU","-21000","2020-07-08 00:00:00",":+EH8RSO","N","2020-09-28 12:32:25","2020-09-29 17:52:29","SMANZANO","SMANZANO","0.1","2020-07-07 00:00:00","","0","0","2020-07-08 00:00:00","","","0","","0","NONE ","","2020-07-08 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH8XAW","-21000","2020-07-09 00:00:00",":+EH8RSO","N","2020-09-28 12:32:25","2020-09-28 12:46:01","SMANZANO","MANZANOM","0.1","2020-07-07 00:00:00","","0","0","2020-07-09 00:00:00","","","0","","0","NONE ","","2020-07-09 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH901Y","-21000","2020-07-10 00:00:00",":+EH8RSO","N","2020-09-28 12:32:25","2020-09-28 12:46:01","SMANZANO","MANZANOM","0.1","2020-07-07 00:00:00","","0","0","2020-07-10 00:00:00","","","0","","0","NONE ","","2020-07-10 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH92T0","-21000","2020-07-13 00:00:00",":+EH8RSO","N","2020-09-28 12:32:25","2020-09-28 12:46:01","SMANZANO","MANZANOM","0.1","2020-07-08 00:00:00","","0","0","2020-07-13 00:00:00","","","0","","0","NONE ","","2020-07-11 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH95K2","-21000","2020-07-14 00:00:00",":+EH8RSO","N","2020-09-28 12:32:25","2020-09-28 12:46:01","SMANZANO","MANZANOM","0.1","2020-07-09 00:00:00","","0","0","2020-07-14 00:00:00","","","0","","0","NONE ","","2020-07-14 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH98B4","-21000","2020-07-15 00:00:00",":+EH8RSO","N","2020-09-28 12:32:25","2020-09-28 12:46:01","SMANZANO","MANZANOM","0.1","2020-07-10 00:00:00","","0","0","2020-07-15 00:00:00","","","0","","0","NONE ","","2020-07-15 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH9B26","-21000","2020-07-16 00:00:00",":+EH8RSO","N","2020-09-28 12:32:25","2020-09-28 12:46:01","SMANZANO","MANZANOM","0.1","2020-07-13 00:00:00","","0","0","2020-07-16 00:00:00","","","0","","0","NONE ","","2020-07-16 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH9DT8","-21000","2020-07-17 00:00:00",":+EH8RSO","N","2020-09-28 12:32:25","2020-09-28 12:46:01","SMANZANO","MANZANOM","0.1","2020-07-14 00:00:00","","0","0","2020-07-17 00:00:00","","","0","","0","NONE ","","2020-07-17 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH9GKA","-21000","2020-07-20 00:00:00",":+EH8RSO","N","2020-09-28 12:32:25","2020-09-28 12:46:01","SMANZANO","MANZANOM","0.1","2020-07-15 00:00:00","","0","0","2020-07-20 00:00:00","","","0","","0","NONE ","","2020-07-18 00:00:00","","","N","N","","","","","PEND ","","CG852"
":+EH9JBC","-21000","2020-07-21 00:00:00",":+EH8RSO","N","2020-09-28 12:32:25","2020-09-28 12:46:01","SMANZANO","MANZANOM","0.1","2020-07-16 00:00:00","","0","0","2020-07-21 00:00:00","","","0","","0","NONE ","","2020-07-21 00:00:00","","","N","N","","","","","PEND ","","CG852"
":.EI39W6","-1000000","2025-03-08 00:00:00",":.EI39VF","N","2020-10-15 10:53:33","2020-10-15 10:53:33","LIQUSR03","LIQUSR03","0","2025-03-05 00:00:00","","0","0","","","","","","","","","","","","","","","","0","","PEND ","","CG852"
":6EI3G49","1000000","2021-03-08 00:00:00",":6EI3G48","Y","2020-10-15 11:21:40","2020-10-15 11:21:40","LIQUSR03","LIQUSR03","0","2021-03-08 00:00:00","","0","0","","","","","","","","","","","","","","","","0","","PEND ","","CG852"
":6EI3G4Q","-1000000","2025-03-07 00:00:00",":6EI3G48","N","2020-10-15 11:21:40","2020-10-15 11:21:40","LIQUSR03","LIQUSR03","0","2025-03-04 00:00:00","","0","0","","","","","","","","","","","","","","","","0","","PEND ","","CG852"
":IEIIMAO","-10000","2021-03-04 00:00:00",":IEIIMAK","N","2020-10-23 17:25:44","2020-10-23 17:25:44","SMANZANO","SMANZANO","0","2021-03-08 00:00:00","","0","0","","","","","","","","","","","","","","","","1","","PEND ","","CG852"
":OEI3ARG","-1000000","2025-03-08 00:00:00",":OEI3ARF","N","2020-10-15 10:57:27","2020-10-15 10:57:27","LIQUSR03","LIQUSR03","0","2025-03-05 00:00:00","","0","0","","","","","","","","","","","","","","","","1","","PEND ","",""
":OEI3ARJ","-1000000","2025-03-08 00:00:00",":OEI3ARI","N","2020-10-15 10:57:27","2020-10-15 10:57:27","LIQUSR03","LIQUSR03","0","2025-03-05 00:00:00","","0","0","","","","","","","","","","","","","","","","1","","PEND ","","CG852"
"=)EIEW3R","-100000000","2021-03-05 00:00:00","=)EIEW3Q","N","2020-10-21 17:16:57","2020-10-21 17:16:57","SMANZANO","SMANZANO","0","2021-03-05 00:00:00","","0","0","","","","","","","","","","","","","","","","1","","PEND ","",""
"=)EIEW3U","-100000000","2021-03-05 00:00:00","=)EIEW3T","N","2020-10-21 17:16:57","2020-10-21 17:16:57","SMANZANO","SMANZANO","0","2021-03-05 00:00:00","","0","0","","","","","","","","","","","","","","","","1","","PEND ","","CG852"
"=DEGZICJ","-15541386.25","2020-12-30 00:00:00","=DEGZICI","N","2020-09-23 23:28:53","2020-09-23 23:28:53","JCUSR01 ","JCUSR01 ","0","2020-12-23 00:00:00","","0","0","","","","","","","","","","","","","","","","0.25","","PEND ","",""
"=DEGZICL","-15541386.25","2021-01-29 00:00:00","=DEGZICI","N","2020-09-23 23:28:53","2020-09-23 23:28:53","JCUSR01 ","JCUSR01 ","0","2021-01-25 00:00:00","","0","0","","","","","","","","","","","","","","","","0.25","","PEND ","",""
"=DEGZICN","-15541386.25","2021-02-26 00:00:00","=DEGZICI","N","2020-09-23 23:28:53","2020-09-23 23:28:53","JCUSR01 ","JCUSR01 ","0","2021-02-23 00:00:00","","0","0","","","","","","","","","","","","","","","","0.25","","PEND ","",""
"=DEGZICP","-15541386.25","2022-11-28 00:00:00","=DEGZICI","N","2020-09-23 23:28:53","2020-09-23 23:28:53","JCUSR01 ","JCUSR01 ","0","2022-11-23 00:00:00","","0","0","","","","","","","","","","","","","","","","0.25","","PEND ","",""
"@!EFH8F7","-1500","2020-05-28 00:00:00","@!EFH704","N","2020-08-25 15:32:39","2020-08-25 15:32:39","RPTMGR01","RPTMGR01","0.1","2020-05-27 00:00:00","","0","0","","","","0","","0","NONE ","","2020-05-28 00:00:00","","","","N","","","","","PEND ","","CG852"
"@!EFH9U1","-1500","2020-05-29 00:00:00","@!EFH704","N","2020-08-25 15:32:39","2020-08-25 15:32:39","RPTMGR01","RPTMGR01","0.1","2020-05-27 00:00:00","","0","0","","","","0","","0","NONE ","","2020-05-30 00:00:00","","","","N","","","","","PEND ","","CG852"
