"CUE_CID_CUST_ID","CUE_CDE_EVENT_TYPE","CUE_DTE_EFFECTIVE","CUE_RID_CUST_EVENT","CUE_TSP_REC_CREATE","CUE_TSP_REC_UPDATE","CUE_UID_REC_CREATE","CUE_UID_REC_UPDATE","CUE_TXT_EVENT_CMT","CUE_CDE_BRANCH"
"9ZE4O2D9","CFCOP","2020-01-29 00:00:00","9ZE4O2DE","2020-01-28 07:03:53","2020-01-28 07:03:53","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2E0","STCHD","2020-01-29 00:00:00","9ZE4O2E4","2020-01-28 07:03:53","2020-01-28 07:03:53","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2E0","CFCOP","2020-01-29 00:00:00","9ZE4O2E5","2020-01-28 07:03:53","2020-01-28 07:03:53","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2EE","STCHD","2020-01-29 00:00:00","9ZE4O2EI","2020-01-28 07:03:54","2020-01-28 07:03:54","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2EE","CFCOP","2020-01-29 00:00:00","9ZE4O2EJ","2020-01-28 07:03:54","2020-01-28 07:03:54","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2ER","STCHD","2020-01-29 00:00:00","9ZE4O2EV","2020-01-28 07:03:54","2020-01-28 07:03:54","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2ER","CFCOP","2020-01-29 00:00:00","9ZE4O2EW","2020-01-28 07:03:54","2020-01-28 07:03:54","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2F4","STCHD","2020-01-29 00:00:00","9ZE4O2F8","2020-01-28 07:03:54","2020-01-28 07:03:54","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2F4","CFCOP","2020-01-29 00:00:00","9ZE4O2F9","2020-01-28 07:03:54","2020-01-28 07:03:54","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2FH","STCHD","2020-01-29 00:00:00","9ZE4O2FL","2020-01-28 07:03:54","2020-01-28 07:03:54","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2FH","CFCOP","2020-01-29 00:00:00","9ZE4O2FM","2020-01-28 07:03:54","2020-01-28 07:03:54","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2FX","STCHD","2020-01-29 00:00:00","9ZE4O2G1","2020-01-28 07:03:55","2020-01-28 07:03:55","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2FX","CFCOP","2020-01-29 00:00:00","9ZE4O2G2","2020-01-28 07:03:55","2020-01-28 07:03:55","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2GD","STCHD","2020-01-29 00:00:00","9ZE4O2GH","2020-01-28 07:03:55","2020-01-28 07:03:55","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2GD","CFCOP","2020-01-29 00:00:00","9ZE4O2GI","2020-01-28 07:03:55","2020-01-28 07:03:55","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2GS","STCHD","2020-01-29 00:00:00","9ZE4O2GW","2020-01-28 07:03:55","2020-01-28 07:03:55","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2GS","CFCOP","2020-01-29 00:00:00","9ZE4O2GX","2020-01-28 07:03:55","2020-01-28 07:03:55","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2HB","STCHD","2020-01-29 00:00:00","9ZE4O2HF","2020-01-28 07:03:56","2020-01-28 07:03:56","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2HB","CFCOP","2020-01-29 00:00:00","9ZE4O2HG","2020-01-28 07:03:56","2020-01-28 07:03:56","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2HO","STCHD","2020-01-29 00:00:00","9ZE4O2HS","2020-01-28 07:03:56","2020-01-28 07:03:56","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2HO","CFCOP","2020-01-29 00:00:00","9ZE4O2HT","2020-01-28 07:03:56","2020-01-28 07:03:56","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2IB","STCHD","2020-01-29 00:00:00","9ZE4O2IF","2020-01-28 07:03:57","2020-01-28 07:03:57","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2IB","CFCOP","2020-01-29 00:00:00","9ZE4O2IG","2020-01-28 07:03:57","2020-01-28 07:03:57","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2IP","STCHD","2020-01-29 00:00:00","9ZE4O2IT","2020-01-28 07:03:57","2020-01-28 07:03:57","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2IP","CFCOP","2020-01-29 00:00:00","9ZE4O2IU","2020-01-28 07:03:57","2020-01-28 07:03:57","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2J2","STCHD","2020-01-29 00:00:00","9ZE4O2J6","2020-01-28 07:03:57","2020-01-28 07:03:57","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2J2","CFCOP","2020-01-29 00:00:00","9ZE4O2J7","2020-01-28 07:03:57","2020-01-28 07:03:57","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2JF","STCHD","2020-01-29 00:00:00","9ZE4O2JJ","2020-01-28 07:03:57","2020-01-28 07:03:57","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2JF","CFCOP","2020-01-29 00:00:00","9ZE4O2JK","2020-01-28 07:03:57","2020-01-28 07:03:57","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2LG","STCHD","2020-01-29 00:00:00","9ZE4O2LK","2020-01-28 07:49:41","2020-01-28 07:49:41","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2LG","CFCOP","2020-01-29 00:00:00","9ZE4O2LL","2020-01-28 07:49:41","2020-01-28 07:49:41","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2LT","STCHD","2020-01-29 00:00:00","9ZE4O2LX","2020-01-28 07:49:42","2020-01-28 07:49:42","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2LT","CFCOP","2020-01-29 00:00:00","9ZE4O2LY","2020-01-28 07:49:42","2020-01-28 07:49:42","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2M6","STCHD","2020-01-29 00:00:00","9ZE4O2MA","2020-01-28 07:49:42","2020-01-28 07:49:42","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2M6","CFCOP","2020-01-29 00:00:00","9ZE4O2MB","2020-01-28 07:49:42","2020-01-28 07:49:42","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2MJ","STCHD","2020-01-29 00:00:00","9ZE4O2MN","2020-01-28 07:49:42","2020-01-28 07:49:42","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2MJ","CFCOP","2020-01-29 00:00:00","9ZE4O2MO","2020-01-28 07:49:42","2020-01-28 07:49:42","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2MW","STCHD","2020-01-29 00:00:00","9ZE4O2N0","2020-01-28 07:49:42","2020-01-28 07:49:42","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2MW","CFCOP","2020-01-29 00:00:00","9ZE4O2N1","2020-01-28 07:49:42","2020-01-28 07:49:42","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2N9","STCHD","2020-01-29 00:00:00","9ZE4O2ND","2020-01-28 07:49:42","2020-01-28 07:49:42","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2N9","CFCOP","2020-01-29 00:00:00","9ZE4O2NE","2020-01-28 07:49:42","2020-01-28 07:49:42","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2NM","STCHD","2020-01-29 00:00:00","9ZE4O2NQ","2020-01-28 07:49:43","2020-01-28 07:49:43","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2NM","CFCOP","2020-01-29 00:00:00","9ZE4O2NR","2020-01-28 07:49:43","2020-01-28 07:49:43","LOANIQ02","LOANIQ02","Created From Common Party",""
"9ZE4O2NZ","STCHD","2020-01-29 00:00:00","9ZE4O2O3","2020-01-28 07:50:03","2020-01-28 07:50:03","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9ZE4O2NZ","CFCOP","2020-01-29 00:00:00","9ZE4O2O4","2020-01-28 07:50:03","2020-01-28 07:50:03","LOANIQ02","LOANIQ02","Created From Common Party",""
"FPE4MRNP","CRTE ","2020-01-28 00:00:00","FPE4MRNV","2020-01-27 10:33:28","2020-01-27 10:33:28","MGALING ","MGALING ","New online customer LENDSHORT0414 created.",""
"FPE4MRNP","LOCMP","2020-01-29 00:00:00","JGE4P0Z5","2020-01-28 15:25:48","2020-01-28 15:25:48","WBAYERS ","WBAYERS ","Lender location Melbourne, VIC,Australia completed.",""
"(KE4Q19S","LOCMP","2020-01-30 00:00:00","(KE4Q1AZ","2020-01-29 04:58:41","2020-01-29 04:58:41","WBAYERS ","WBAYERS ","Lender location Sydney, NSW,Australia completed.",""
"(KE4Q19S","RICHN","2020-01-31 00:00:00","(KE4Q1JY","2020-01-29 05:08:34","2020-01-29 05:08:34","WBAYERS ","WBAYERS ","Remittance Instruction RTGS1 has been changed",""
"(KE4Q19S","RICHN","2020-01-31 00:00:00","(KE4Q1R2","2020-01-29 05:08:47","2020-01-29 05:08:47","WBAYERS ","WBAYERS ","Remittance Instruction RTGS1 has been changed",""
"9XE4OD4K","STCHD","2020-01-29 00:00:00","9XE4OD4O","2020-01-28 11:23:20","2020-01-28 11:23:20","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9XE4OD4K","CFCOP","2020-01-29 00:00:00","9XE4OD4P","2020-01-28 11:23:20","2020-01-28 11:23:20","LOANIQ02","LOANIQ02","Created From Common Party",""
"9XE4OD56","STCHD","2020-01-29 00:00:00","9XE4OD5A","2020-01-28 11:25:28","2020-01-28 11:25:28","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9XE4OD56","CFCOP","2020-01-29 00:00:00","9XE4OD5B","2020-01-28 11:25:28","2020-01-28 11:25:28","LOANIQ02","LOANIQ02","Created From Common Party",""
"9XE4OD5J","STCHD","2020-01-29 00:00:00","9XE4OD5N","2020-01-28 11:27:16","2020-01-28 11:27:16","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9XE4OD5J","CFCOP","2020-01-29 00:00:00","9XE4OD5O","2020-01-28 11:27:16","2020-01-28 11:27:16","LOANIQ02","LOANIQ02","Created From Common Party",""
"9XE4OD5W","STCHD","2020-01-29 00:00:00","9XE4OD60","2020-01-28 11:30:39","2020-01-28 11:30:39","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"9XE4OD5W","CFCOP","2020-01-29 00:00:00","9XE4OD61","2020-01-28 11:30:39","2020-01-28 11:30:39","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4PDE7","STCHD","2020-01-31 00:00:00","E2E4PDEB","2020-01-29 05:17:59","2020-01-29 05:17:59","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4PDE7","CFCOP","2020-01-31 00:00:00","E2E4PDEC","2020-01-29 05:17:59","2020-01-29 05:17:59","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4RAUV","STCHD","2020-01-31 00:00:00","E2E4RAUZ","2020-01-30 06:18:23","2020-01-30 06:18:23","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4RAUV","CFCOP","2020-01-31 00:00:00","E2E4RAV0","2020-01-30 06:18:23","2020-01-30 06:18:23","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4RFRQ","STCHD","2020-01-31 00:00:00","E2E4RFRU","2020-01-30 08:04:30","2020-01-30 08:04:30","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4RFRQ","CFCOP","2020-01-31 00:00:00","E2E4RFRV","2020-01-30 08:04:30","2020-01-30 08:04:30","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4RJJP","STCHD","2020-01-31 00:00:00","E2E4RJJT","2020-01-30 09:26:06","2020-01-30 09:26:06","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4RJJP","CFCOP","2020-01-31 00:00:00","E2E4RJJU","2020-01-30 09:26:06","2020-01-30 09:26:06","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4RM1N","STCHD","2020-01-31 00:00:00","E2E4RM1R","2020-01-30 10:20:04","2020-01-30 10:20:04","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4RM1N","CFCOP","2020-01-31 00:00:00","E2E4RM1S","2020-01-30 10:20:04","2020-01-30 10:20:04","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4RM1N","NC   ","2020-01-31 00:00:00","E2E4RNGX","2020-01-30 10:50:53","2020-01-30 10:50:53","LOANIQ02","LOANIQ02","The short name of customer PTYAUCM11CASS was changed from PTYAUCM11 to PTYAUCM11CASS.",""
"E2E4RM1N","NC   ","2020-01-31 00:00:00","E2E4RNIC","2020-01-30 10:51:46","2020-01-30 10:51:46","LOANIQ02","LOANIQ02","The legal name of customer PTYAUCM11CASS was changed from PTYAUCM11 to PTYAUCM11CASS.",""
"E2E4RNIN","STCHD","2020-01-31 00:00:00","E2E4RNIR","2020-01-30 10:51:52","2020-01-30 10:51:52","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4RNIN","CFCOP","2020-01-31 00:00:00","E2E4RNIS","2020-01-30 10:51:52","2020-01-30 10:51:52","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4RNO3","STCHD","2020-01-31 00:00:00","E2E4RNO7","2020-01-30 10:55:04","2020-01-30 10:55:04","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4RNO3","CFCOP","2020-01-31 00:00:00","E2E4RNO8","2020-01-30 10:55:04","2020-01-30 10:55:04","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4RNO3","NC   ","2020-01-31 00:00:00","E2E4RNPD","2020-01-30 10:55:56","2020-01-30 10:55:56","LOANIQ02","LOANIQ02","The short name of customer PTYARODELUPD was changed from PTYARODEL to PTYARODELUPD.",""
"E2E4RNO3","NC   ","2020-01-31 00:00:00","E2E4RNPE","2020-01-30 10:55:56","2020-01-30 10:55:56","LOANIQ02","LOANIQ02","The legal name of customer PTYARODELUPD was changed from PTYARODEL to PTYARODELUPD.",""
"E2E4RO41","STCHD","2020-01-31 00:00:00","E2E4RO45","2020-01-30 11:04:42","2020-01-30 11:04:42","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4RO41","CFCOP","2020-01-31 00:00:00","E2E4RO46","2020-01-30 11:04:42","2020-01-30 11:04:42","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4RNO3","NC   ","2020-01-31 00:00:00","E2E4RO51","2020-01-30 11:05:21","2020-01-30 11:05:21","LOANIQ02","LOANIQ02","The short name of customer PTYARODELUPD2 was changed from PTYARODELUPD to PTYARODELUPD2.",""
"E2E4RNO3","NC   ","2020-01-31 00:00:00","E2E4RO52","2020-01-30 11:05:21","2020-01-30 11:05:21","LOANIQ02","LOANIQ02","The legal name of customer PTYARODELUPD2 was changed from PTYARODELUPD to PTYARODELUPD2.",""
"E2E4RNO3","NC   ","2020-01-31 00:00:00","E2E4ROFJ","2020-01-30 11:11:38","2020-01-30 11:11:38","LOANIQ02","LOANIQ02","The short name of customer PTYARODELUPD3 was changed from PTYARODELUPD2 to PTYARODELUPD3.",""
"E2E4RNO3","NC   ","2020-01-31 00:00:00","E2E4ROFK","2020-01-30 11:11:38","2020-01-30 11:11:38","LOANIQ02","LOANIQ02","The legal name of customer PTYARODELUPD3 was changed from PTYARODELUPD2 to PTYARODELUPD3.",""
"E2E4RNO3","NC   ","2020-01-31 00:00:00","E2E4ROIA","2020-01-30 11:13:18","2020-01-30 11:13:18","LOANIQ02","LOANIQ02","The short name of customer PTYARODELUPD4 was changed from PTYARODELUPD3 to PTYARODELUPD4.",""
"E2E4RNO3","NC   ","2020-01-31 00:00:00","E2E4ROIB","2020-01-30 11:13:18","2020-01-30 11:13:18","LOANIQ02","LOANIQ02","The legal name of customer PTYARODELUPD4 was changed from PTYARODELUPD3 to PTYARODELUPD4.",""
"E2E4ROLP","STCHD","2020-01-31 00:00:00","E2E4ROLT","2020-01-30 11:15:18","2020-01-30 11:15:18","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4ROLP","CFCOP","2020-01-31 00:00:00","E2E4ROLU","2020-01-30 11:15:18","2020-01-30 11:15:18","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4ROSR","STCHD","2020-01-31 00:00:00","E2E4ROSV","2020-01-30 11:19:31","2020-01-30 11:19:31","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4ROSR","CFCOP","2020-01-31 00:00:00","E2E4ROSW","2020-01-30 11:19:31","2020-01-30 11:19:31","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4ROY0","STCHD","2020-01-31 00:00:00","E2E4ROY4","2020-01-30 11:22:40","2020-01-30 11:22:40","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4ROY0","CFCOP","2020-01-31 00:00:00","E2E4ROY5","2020-01-30 11:22:40","2020-01-30 11:22:40","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4RPD6","STCHD","2020-01-31 00:00:00","E2E4RPDA","2020-01-30 11:31:46","2020-01-30 11:31:46","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4RPD6","CFCOP","2020-01-31 00:00:00","E2E4RPDB","2020-01-30 11:31:46","2020-01-30 11:31:46","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4RPD6","NC   ","2020-01-31 00:00:00","E2E4RPK3","2020-01-30 11:35:58","2020-01-30 11:35:58","LOANIQ02","LOANIQ02","The short name of customer PTYARODEL04UPD was changed from PTYARODEL04 to PTYARODEL04UPD.",""
"E2E4RPD6","NC   ","2020-01-31 00:00:00","E2E4RPK4","2020-01-30 11:35:58","2020-01-30 11:35:58","LOANIQ02","LOANIQ02","The legal name of customer PTYARODEL04UPD was changed from PTYARODEL04 to PTYARODEL04UPD.",""
"E2E4RRXU","STCHD","2020-01-31 00:00:00","E2E4RRXY","2020-01-30 12:27:22","2020-01-30 12:27:22","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4RRXU","CFCOP","2020-01-31 00:00:00","E2E4RRXZ","2020-01-30 12:27:22","2020-01-30 12:27:22","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4T7MW","STCHD","2020-01-31 00:00:00","E2E4T7N0","2020-01-31 07:04:00","2020-01-31 07:04:00","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4T7MW","CFCOP","2020-01-31 00:00:00","E2E4T7N1","2020-01-31 07:04:00","2020-01-31 07:04:00","LOANIQ02","LOANIQ02","Created From Common Party",""
"E2E4TUGA","STCHD","2020-01-31 00:00:00","E2E4TUGE","2020-01-31 15:16:51","2020-01-31 15:16:51","LOANIQ02","LOANIQ02","Status changed from Skeletal (Active) to Active (Active).",""
"E2E4TUGA","CFCOP","2020-01-31 00:00:00","E2E4TUGF","2020-01-31 15:16:51","2020-01-31 15:16:51","LOANIQ02","LOANIQ02","Created From Common Party",""
"?ZE4CIA6","ERADD","2013-04-02 00:00:00","?ZE4CIAL","2020-01-22 11:53:28","2020-01-22 11:53:28","RPTINP01","RPTINP01","External Risk Rating type 'Standard & Poor's' was added with initial value 'A+'.",""
"AMDPAOVM","NC   ","2013-04-02 00:00:00","W4DTK2AU","2019-06-26 04:15:53","2019-06-26 04:15:53","ADM_DARR","ADM_DARR","The legal name of customer COMMONWEALTH BANK AU-DBU was changed from Commonwealth Bank Australia to Commonwealth Bank of Australia.",""
"AMDPAOVM","LACHN","2013-04-02 00:00:00","W4DTK2AV","2019-06-26 04:18:05","2019-06-26 04:18:05","ADM_DARR","ADM_DARR","Legal Address LEGAL ADDRESS has been changed.",""
"AMDPAOVM","CRTE ","2013-04-01 00:00:00","AMDPAOVS","2019-04-04 15:39:24","2019-04-04 15:39:24","KANDERSO","KANDERSO","New online customer COMMONWEALTH BANK AUST -DBU created.",""
"AMDPAOVM","LOCMP","2013-04-01 00:00:00","AMDPAOW8","2019-04-04 16:03:48","2019-04-04 16:03:48","KANDERSO","KANDERSO","Lender location Sydney, NSW,Australia completed.",""
"A$DPARLG","CRTE ","2013-04-02 00:00:00","A$DPARLM","2019-04-04 16:22:47","2019-04-04 16:22:47","KANDERSO","KANDERSO","New online customer COMMONWEALTH BANK AUST -OBU created.",""
"A$DPARLG","LOCMP","2013-04-02 00:00:00","A$DPARLY","2019-04-04 16:24:58","2019-04-04 16:24:58","KANDERSO","KANDERSO","Lender location Sydney, NSW,Australia completed.",""
"AMDPAOVM","NC   ","2013-04-02 00:00:00","W4DTK2AS","2019-06-26 04:15:17","2019-06-26 04:15:17","ADM_DARR","ADM_DARR","The short name of customer COMMONWEALTH BANK AU-DBU was changed from COMMONWEALTH BANK AUST -DBU to COMMONWEALTH BANK AU-DBU.",""
"AMDPAOVM","NC   ","2013-04-02 00:00:00","W4DTK2AT","2019-06-26 04:15:17","2019-06-26 04:15:17","ADM_DARR","ADM_DARR","The legal name of customer COMMONWEALTH BANK AU-DBU was changed from Commonwealth Bank Australia - DBU to Commonwealth Bank Australia.",""
"A$DPARLG","NC   ","2013-04-02 00:00:00","W4DTK2GP","2019-06-26 04:20:14","2019-06-26 04:20:14","ADM_DARR","ADM_DARR","The short name of customer COMMONWEALTH BANK AU-OBU was changed from COMMONWEALTH BANK AUST -OBU to COMMONWEALTH BANK AU-OBU.",""
"A$DPARLG","NC   ","2013-04-02 00:00:00","W4DTK2GQ","2019-06-26 04:20:14","2019-06-26 04:20:14","ADM_DARR","ADM_DARR","The legal name of customer COMMONWEALTH BANK AU-OBU was changed from Commonwealth Bank Australia - OBU to Commonwealth Bank of Australia - OBU.",""
"A$DPARLG","LACHN","2013-04-02 00:00:00","W4DTK2GS","2019-06-26 04:21:25","2019-06-26 04:21:25","ADM_DARR","ADM_DARR","Legal Address LEGAL ADDRESS has been changed.",""
"AMDPAOVM","SICCN","2013-04-02 00:00:00","$CDW6ZHP","2019-08-16 09:19:01","2019-08-16 09:19:01","ADM_DARR","ADM_DARR","Primary SIC 7321 was changed to 7325.",""
"AMDPAOVM","LACHN","2013-04-02 00:00:00","$CDW6ZHR","2019-08-16 09:19:49","2019-08-16 09:19:49","ADM_DARR","ADM_DARR","Legal Address LEGAL ADDRESS has been changed.",""
"AMDPAOVM","RIREL","2013-04-02 00:00:00","CKDZFJBM","2019-10-18 07:28:27","2019-10-18 07:28:27","FOULISTR","FOULISTR","Remittance Instruction LOANIQ SETTLEMENT GL has been released.",""
"AMDPAOVM","RIREL","2013-04-02 00:00:00","CKDZFK6X","2019-10-18 07:31:42","2019-10-18 07:31:42","FOULISTR","FOULISTR","Remittance Instruction CBA IB SUNDRY PARTY has been released.",""
"AMDPAOVM","NC   ","2013-04-02 00:00:00","@+DZF6TS","2019-10-18 02:31:56","2019-10-18 02:31:56","GIBLINC ","GIBLINC ","The short name of customer COMMONWEALTHBANKOFAUSTCB001 was changed from COMMONWEALTH BANK AU-DBU to COMMONWEALTHBANKOFAUSTCB001.",""
"AMDPAOVM","CNCHN","2013-04-02 00:00:00","@+DZF6TU","2019-10-18 02:34:54","2019-10-18 02:34:54","GIBLINC ","GIBLINC ","Contact Ops Lending  has been changed.",""
