"IMT_RID_IMT_OUT","IMT_CDE_MSG_TYPE","IMT_RID_OWNER","IMT_CDE_OWNER_TYPE","IMT_RID_CASHFLOW","IMT_CDE_CURRENCY","IMT_AMT_OUT_TOT","IMT_TSP_REC_CREATE","IMT_TSP_REC_UPDATE","IMT_UID_REC_CREATE","IMT_UID_REC_UPDATE","IMT_CDE_INST_CODE","IMT_TXT_REG_REF","IMT_TXT_ADD_INFO","IMT_TSP_ITEM_SENT","IMT_DTE_BUSINESS","IMT_DTE_VALUE_DATE","IMT_PID_DEAL","IMT_PID_FACILITY","IMT_NUM_SEQUENCE","IMT_CDE_QUEUE_STAT","IMT_CDE_BRANCH","IMT_CDE_SERVICE","IMT_CDE_DTLS_CHGES","IMT_IND_SDAY_FUNDS","IMT_CDE_BNK_OP","IMT_TXT_ADD_PARTY","IMT_TXT_PAYMT_DTLS","IMT_TXT_SDR_RVR_TX","IMT_DSC_NARRATIVE","IMT_TXT_UETR_CDE"
"$UEEO8P2","MT202","$PEEO7H2","OTR  ","$PEEO7P5","AUD","1000000","2020-08-09 23:27:18","2020-08-09 23:27:18","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","=5EEO4YJ","=VEEO5HZ","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","78a34649-6605-4ea7-9b3c-188cd5c566d3"
"$UEEO8OW","MT103","$PEEO7H2","OTR  ","$PEEO7P5","AUD","1000000","2020-08-09 23:27:18","2020-08-09 23:27:18","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","=5EEO4YJ","=VEEO5HZ","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","78a34649-6605-4ea7-9b3c-188cd5c566d3"
"$QEEPUHT","MT202","$#EEPT7X","OTR  ","$#EEPTFQ","AUD","400000","2020-08-10 19:32:52","2020-08-10 19:32:52","JCAPR02 ","JCAPR02 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","Z.EE4RS2","Z.EE4RUD","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","9d9e2cbf-84a5-4fe7-bec2-da9252696660"
"$QEEPUHN","MT103","$#EEPT7X","OTR  ","$#EEPTFQ","AUD","400000","2020-08-10 19:32:52","2020-08-10 19:32:52","JCAPR02 ","JCAPR02 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","Z.EE4RS2","Z.EE4RUD","","PEND ","CB001","MANL ","BEN  ","","SPRI "," "," "," "," ","9d9e2cbf-84a5-4fe7-bec2-da9252696660"
"D9EEQ3IZ","MT202","DUEEQ2TC","ACP  ","DUEEQ2UW","AUD","542.47","2020-08-10 23:42:36","2020-08-10 23:42:36","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","43ef1423-7622-41d9-bf1e-7a73273d8162"
"D9EEQ3IS","MT103","DUEEQ2TC","ACP  ","DUEEQ2UW","AUD","542.47","2020-08-10 23:42:36","2020-08-10 23:42:36","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","BEN  ","","SPRI "," "," "," "," ","43ef1423-7622-41d9-bf1e-7a73273d8162"
"D9EEQ3IM","MT202","DUEEQ2TC","ACP  ","DUEEQ2UU","AUD","1627.4","2020-08-10 23:42:36","2020-08-10 23:42:36","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","293b3a06-6240-4dd9-87c5-1b4a0847977e"
"D9EEQ3IF","MT103","DUEEQ2TC","ACP  ","DUEEQ2UU","AUD","1627.4","2020-08-10 23:42:36","2020-08-10 23:42:36","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","293b3a06-6240-4dd9-87c5-1b4a0847977e"
"D1EEQC5E","MT103","DREEQAHU","ACP  ","DREEQAJC","AUD","1627.4","2020-08-11 02:04:05","2020-08-11 02:04:05","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","3073fd3f-22bd-4a0a-a05d-5203eee4afcb"
"D1EEQC5L","MT202","DREEQAHU","ACP  ","DREEQAJC","AUD","1627.4","2020-08-11 02:04:05","2020-08-11 02:04:05","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","3073fd3f-22bd-4a0a-a05d-5203eee4afcb"
"D1EEQC5U","MT103","DREEQAHU","ACP  ","DREEQAJE","AUD","542.47","2020-08-11 02:05:42","2020-08-11 02:05:42","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","BEN  ","","SPRI "," "," "," "," ","da03d840-0cc2-4bb9-afaa-5785a52c114e"
"D1EEQC61","MT202","DREEQAHU","ACP  ","DREEQAJE","AUD","542.47","2020-08-11 02:05:42","2020-08-11 02:05:42","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","da03d840-0cc2-4bb9-afaa-5785a52c114e"
"DQEEQH9H","MT103","DBEEQGJ2","ACP  ","DBEEQGKK","AUD","1627.4","2020-08-11 04:14:46","2020-08-11 04:14:46","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","18183e7e-f3bc-4d03-8f6a-d1306fc5b0c9"
"DQEEQH9O","MT202","DBEEQGJ2","ACP  ","DBEEQGKK","AUD","1627.4","2020-08-11 04:14:46","2020-08-11 04:14:46","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","18183e7e-f3bc-4d03-8f6a-d1306fc5b0c9"
"DQEEQH9X","MT103","DBEEQGJ2","ACP  ","DBEEQGKM","AUD","542.47","2020-08-11 04:16:29","2020-08-11 04:16:29","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","BEN  ","","SPRI "," "," "," "," ","9f610120-b435-4b23-a57d-8d50b66b47a6"
"1UEEJMVN","MT202","1!EEJLCQ","OTR  ","1!EEJLKP","AUD","1000000","2020-08-07 12:02:14","2020-08-07 12:02:14","JOBMANGR","JOBMANGR","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","HLEEJHG3","HGEEJIJZ","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","4f24fc2f-b724-4859-a120-68e0916a858e"
"DQEEQHA4","MT202","DBEEQGJ2","ACP  ","DBEEQGKM","AUD","542.47","2020-08-11 04:16:29","2020-08-11 04:16:29","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","9f610120-b435-4b23-a57d-8d50b66b47a6"
"?.EER60K","MT202","D?EEQDF8","ACP  ","D?EEQDGQ","AUD","1627.4","2020-08-11 13:03:28","2020-08-11 13:03:28","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","f651215d-4966-495a-8601-a15470061a09"
"?.EER60D","MT103","D?EEQDF8","ACP  ","D?EEQDGQ","AUD","1627.4","2020-08-11 13:03:28","2020-08-11 13:03:28","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","f651215d-4966-495a-8601-a15470061a09"
"?.EER610","MT202","D?EEQDF8","ACP  ","D?EEQDGS","AUD","542.47","2020-08-11 13:05:01","2020-08-11 13:05:01","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","d0a6d4e7-56c0-4fc3-bc37-c4fb0d91f182"
"?.EER60T","MT103","D?EEQDF8","ACP  ","D?EEQDGS","AUD","542.47","2020-08-11 13:05:01","2020-08-11 13:05:01","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","BEN  ","","SPRI "," "," "," "," ","d0a6d4e7-56c0-4fc3-bc37-c4fb0d91f182"
"7JEETC8D","MT103","7)EETAUV","OTR  ","7)EETB0N","EUR","200000","2020-08-12 18:21:04","2020-08-12 18:21:04","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-05-27 00:00:00","2020-05-27 00:00:00","S#EESVPY","S#EESVR1","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","ddd50f6a-831d-412a-8c08-0defd1e3acea"
"7JEETC8J","MT202","7)EETAUV","OTR  ","7)EETB0N","EUR","200000","2020-08-12 18:21:04","2020-08-12 18:21:04","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-05-27 00:00:00","2020-05-27 00:00:00","S#EESVPY","S#EESVR1","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","ddd50f6a-831d-412a-8c08-0defd1e3acea"
"7JEETGHX","MT103","7)EETFOE","OTR  ","7)EETFZ4","EUR","150000","2020-08-12 19:53:12","2020-08-12 19:53:12","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-05-27 00:00:00","2020-05-27 00:00:00","S#EESVPY","S#EESVR1","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","5953db1d-7300-4cf2-bd70-097264f84ed0"
"7JEETGI3","MT202","7)EETFOE","OTR  ","7)EETFZ4","EUR","150000","2020-08-12 19:53:12","2020-08-12 19:53:12","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-05-27 00:00:00","2020-05-27 00:00:00","S#EESVPY","S#EESVR1","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","5953db1d-7300-4cf2-bd70-097264f84ed0"
"N(EEUVJ8","MT103","NYEEUUAA","OTR  ","NYEEUUH2","AUD","400000","2020-08-13 12:51:00","2020-08-13 12:51:00","JCAPR02 ","JCAPR02 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","TAEE7HSE","TAEE7HUP","","PEND ","CB001","MANL ","BEN  ","","SPRI "," "," "," "," ","e84c30a2-f632-4bc6-8714-77f4d5249f63"
"N(EEUVJE","MT202","NYEEUUAA","OTR  ","NYEEUUH2","AUD","400000","2020-08-13 12:51:00","2020-08-13 12:51:00","JCAPR02 ","JCAPR02 ","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","TAEE7HSE","TAEE7HUP","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","e84c30a2-f632-4bc6-8714-77f4d5249f63"
"2UEEVBK8","MT103","I7EEV7Z1","ACP  ","I7EEV80J","AUD","1627.4","2020-08-13 18:02:13","2020-08-13 18:02:13","JOBMANGR","JOBMANGR","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","6BEEIEXK","6LEEIFH8","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","ce0fc114-04f6-4d1b-ae09-e073738710a5"
"2UEEVBKF","MT202","I7EEV7Z1","ACP  ","I7EEV80J","AUD","1627.4","2020-08-13 18:02:13","2020-08-13 18:02:13","JOBMANGR","JOBMANGR","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","6BEEIEXK","6LEEIFH8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","ce0fc114-04f6-4d1b-ae09-e073738710a5"
"2UEEVBKV","MT202","I7EEV7Z1","ACP  ","I7EEV80L","AUD","3254.79","2020-08-13 18:03:53","2020-08-13 18:03:53","JOBMANGR","JOBMANGR","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","6BEEIEXK","6LEEIFH8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","c125fd70-59b9-4bf1-be85-12ced1be995b"
"2UEEVBKO","MT103","I7EEV7Z1","ACP  ","I7EEV80L","AUD","3254.79","2020-08-13 18:03:53","2020-08-13 18:03:53","JOBMANGR","JOBMANGR","     ","                                   ","                              ","","2020-07-07 00:00:00","2020-07-07 00:00:00","6BEEIEXK","6LEEIFH8","","PEND ","CB001","MANL ","BEN  ","","SPRI "," "," "," "," ","c125fd70-59b9-4bf1-be85-12ced1be995b"
"-+EEVGBQ","MT103","-9EEVF42","LRP  ","-9EEVFJ1","AUD","80000","2020-08-13 21:34:56","2020-08-13 21:34:56","CGLMNGR1","CGLMNGR1","     ","                                   ","                              ","","2020-08-07 00:00:00","2020-08-07 00:00:00","TAEE7HSE","NONE    ","","PEND ","CB001","MANL ","BEN  ","","SPRI "," "," "," "," ","be2be3dd-0158-45ed-82be-bd280889f17c"
"-+EEVGBW","MT202","-9EEVF42","LRP  ","-9EEVFJ1","AUD","80000","2020-08-13 21:34:56","2020-08-13 21:34:56","CGLMNGR1","CGLMNGR1","     ","                                   ","                              ","","2020-08-07 00:00:00","2020-08-07 00:00:00","TAEE7HSE","NONE    ","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","be2be3dd-0158-45ed-82be-bd280889f17c"
"Q.EF1O8N","MT202","Q)EF1MHN","LRP  ","Q)EF1N4N","AUD","1000000","2020-08-17 03:11:37","2020-08-17 03:11:37","JOBMANGR","JOBMANGR","     ","                                   ","                              ","","2020-08-07 00:00:00","2020-08-07 00:00:00","6BEEIEXK","NONE    ","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","e3127bc5-f4bb-434b-8c5f-971bc420d77a"
"Q.EF1O8H","MT103","Q)EF1MHN","LRP  ","Q)EF1N4N","AUD","1000000","2020-08-17 03:11:37","2020-08-17 03:11:37","JOBMANGR","JOBMANGR","     ","                                   ","                              ","","2020-08-07 00:00:00","2020-08-07 00:00:00","6BEEIEXK","NONE    ","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","e3127bc5-f4bb-434b-8c5f-971bc420d77a"
"AGEF5P1C","MT202","7)EET3RC","OTR  ","7)EET42A","EUR","700000","2020-08-19 09:17:10","2020-08-19 09:17:10","RPTSUP01","RPTSUP01","     ","                                   ","                              ","","2020-05-27 00:00:00","2020-05-27 00:00:00","S#EESVPY","S#EESVR1","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","9812c222-243d-4e98-a843-a0325a3e43ae"
"AGEF5P16","MT103","7)EET3RC","OTR  ","7)EET42A","EUR","700000","2020-08-19 09:17:10","2020-08-19 09:17:10","RPTSUP01","RPTSUP01","     ","                                   ","                              ","","2020-05-27 00:00:00","2020-05-27 00:00:00","S#EESVPY","S#EESVR1","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","9812c222-243d-4e98-a843-a0325a3e43ae"
"P@EF5XVK","MT103","7)EET3RC","OTR  ","!!EF5QK9","EUR","700000","2020-08-19 12:13:18","2020-08-19 12:13:18","CMARTILL","CMARTILL","     ","                                   ","                              ","","2020-05-27 00:00:00","2020-05-27 00:00:00","S#EESVPY","S#EESVR1","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","044fc759-a129-4395-a387-0b1b8b609a9c"
"P@EF5XVQ","MT202","7)EET3RC","OTR  ","!!EF5QK9","EUR","700000","2020-08-19 12:13:18","2020-08-19 12:13:18","CMARTILL","CMARTILL","     ","                                   ","                              ","","2020-05-27 00:00:00","2020-05-27 00:00:00","S#EESVPY","S#EESVR1","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","044fc759-a129-4395-a387-0b1b8b609a9c"
"POEF62MO","MT103","!ZEF5V9L","OTR  ","!ZEF5VCD","EUR","900","2020-08-19 12:16:07","2020-08-19 12:16:07","LIQSVR05","LIQSVR05","     ","                                   ","                              ","","2020-05-27 00:00:00","2020-05-27 00:00:00","V8EF4706","V8EF471U","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","f2aa37b2-27f2-4376-b07b-f465224f4812"
"POEF62MU","MT202","!ZEF5V9L","OTR  ","!ZEF5VCD","EUR","900","2020-08-19 12:16:07","2020-08-19 12:16:07","LIQSVR05","LIQSVR05","     ","                                   ","                              ","","2020-05-27 00:00:00","2020-05-27 00:00:00","V8EF4706","V8EF471U","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","f2aa37b2-27f2-4376-b07b-f465224f4812"
"32E4FCQ2","MT202","3?E4FBN7","OTR  ","3?E4FBRR","AUD","500000","2020-01-23 11:02:12","2020-01-23 11:02:12","RPTINP01","RPTINP01","     ","                                   ","                              ","","2013-04-02 00:00:00","2013-04-02 00:00:00","?ZE4CI9P","Y=E4F1PC","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","a4159d25-767e-4115-a099-36d710ca97b4"
"32E4FCPW","MT103","3?E4FBN7","OTR  ","3?E4FBRR","AUD","500000","2020-01-23 11:02:12","2020-01-23 11:02:12","RPTINP01","RPTINP01","     ","                                   ","                              ","","2013-04-02 00:00:00","2013-04-02 00:00:00","?ZE4CI9P","Y=E4F1PC","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","a4159d25-767e-4115-a099-36d710ca97b4"
"3#E4FC8Q","MT202","3NE4FBKT","OTR  ","3NE4FBNT","AUD","10000","2020-01-23 11:07:48","2020-01-23 11:07:48","DHENDERS","DHENDERS","     ","                                   ","                              ","","2013-04-02 00:00:00","2013-04-02 00:00:00","S2E4D53M","S2E4D5OL","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","ef099390-c07e-4884-b6d2-66e0343b86a1"
"3#E4FC8J","MT103","3NE4FBKT","OTR  ","3NE4FBNT","AUD","10000","2020-01-23 11:07:48","2020-01-23 11:07:48","DHENDERS","DHENDERS","     ","                                   ","                              ","","2013-04-02 00:00:00","2013-04-02 00:00:00","S2E4D53M","S2E4D5OL","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","ef099390-c07e-4884-b6d2-66e0343b86a1"
"SJE5C89V","MT103","SOE5C7K3","OTR  ","SOE5C7O2","AUD","10000","2020-02-10 04:13:15","2020-02-10 04:13:15","DHENDERS","DHENDERS","     ","                                   ","                              ","","2020-02-13 00:00:00","2020-02-13 00:00:00","MNE51GDR","MNE51GHI","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","ee79f0fd-0d6b-4fa3-907c-7b9175ac02cf"
"SJE5C8A1","MT202","SOE5C7K3","OTR  ","SOE5C7O2","AUD","10000","2020-02-10 04:13:15","2020-02-10 04:13:15","DHENDERS","DHENDERS","     ","                                   ","                              ","","2020-02-13 00:00:00","2020-02-13 00:00:00","MNE51GDR","MNE51GHI","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","ee79f0fd-0d6b-4fa3-907c-7b9175ac02cf"
"2KE5CPFF","MT202","24E5CP1U","ACP  ","24E5CP37","AUD","850.09","2020-02-10 10:55:27","2020-02-10 10:55:27","MWHEELER","MWHEELER","     ","                                   ","                              ","","2020-03-13 00:00:00","2020-03-13 00:00:00","MNE51GDR","MNE51GHI","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","849a10c2-4996-45ab-ae68-8dd279285b87"
"2KE5CPF8","MT103","24E5CP1U","ACP  ","24E5CP37","AUD","850.09","2020-02-10 10:55:27","2020-02-10 10:55:27","MWHEELER","MWHEELER","     ","                                   ","                              ","","2020-03-13 00:00:00","2020-03-13 00:00:00","MNE51GDR","MNE51GHI","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","849a10c2-4996-45ab-ae68-8dd279285b87"
"LUEDO5X2","MT103","LPEDO51A","OTR  ","LPEDO53L","AUD","90000","2020-07-21 12:32:03","2020-07-21 12:32:03","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-05-27 00:00:00","2020-05-27 00:00:00","5+EDO43T","5+EDO44Y","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","9b85f5e0-385d-4d61-bbd1-003b3c8f428f"
"LUEDO5X8","MT202","LPEDO51A","OTR  ","LPEDO53L","AUD","90000","2020-07-21 12:32:03","2020-07-21 12:32:03","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-05-27 00:00:00","2020-05-27 00:00:00","5+EDO43T","5+EDO44Y","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","9b85f5e0-385d-4d61-bbd1-003b3c8f428f"
")4EE5T7D","MT202",")AEE5RZ0","OTR  ",")AEE5S6V","AUD","1000000","2020-07-31 00:50:09","2020-07-31 00:50:09","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-06-02 00:00:00","2020-06-02 00:00:00","9BEE5NZD","9QEE5OXA","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","42a064a4-83de-47e4-8674-cfca81caa9ff"
")4EE5T77","MT103",")AEE5RZ0","OTR  ",")AEE5S6V","AUD","1000000","2020-07-31 00:50:09","2020-07-31 00:50:09","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-06-02 00:00:00","2020-06-02 00:00:00","9BEE5NZD","9QEE5OXA","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","42a064a4-83de-47e4-8674-cfca81caa9ff"
")9EE5UZM","MT202",")UEE5TR9","OTR  ",")UEE5TZ2","AUD","1000000","2020-07-31 01:11:44","2020-07-31 01:11:44","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-06-02 00:00:00","2020-06-02 00:00:00","9BEE5NZD","9QEE5OXA","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","94c93019-4d07-478c-87bb-1aaa9fd4efcc"
